3.744163131713867188e+01,5.144767379760742188e+01,1.923399963378906250e+02,7.083899688720703125e+01,2.617481231689453125e+01,1.643643035888671875e+02,1.090940628051757812e+02,3.219179153442382812e+01,8.345648193359375000e+01,1.002090682983398438e+02,5.245590209960937500e+01,1.594234008789062500e+02,3.820264816284179688e+01,9.159880828857421875e+01,3.524108505249023438e+01,6.833734893798828125e+01,1.618289031982421875e+02,1.791968841552734375e+02,4.241904067993164062e+01,8.270657348632812500e+01,5.657259464263916016e+00,9.059821319580078125e+01,2.388764381408691406e+01,5.339392852783203125e+01,2.035424194335937500e+02,2.300000000000000000e+01,2.012896575927734375e+02,1.136214599609375000e+02,3.029586791992187500e+01,5.432782745361328125e+01
3.641136550903320312e+01,4.934309387207031250e+01,1.851600036621093750e+02,6.752500152587890625e+01,2.491004943847656250e+01,1.602549133300781250e+02,1.031263427734375000e+02,3.093891716003417969e+01,8.129206848144531250e+01,9.694719696044921875e+01,5.008512496948242188e+01,1.510309600830078125e+02,3.613194274902343750e+01,8.754921722412109375e+01,3.408641433715820312e+01,6.610159301757812500e+01,1.540505828857421875e+02,1.706438446044921875e+02,4.154607391357421875e+01,7.846092987060546875e+01,5.378353595733642578e+00,8.792414855957031250e+01,2.296574020385742188e+01,5.124305343627929688e+01,1.948927612304687500e+02,2.101533317565917969e+01,1.929464263916015625e+02,1.081231842041015625e+02,2.946226119995117188e+01,5.371350860595703125e+01
3.685672378540039062e+01,5.013231277465820312e+01,1.879900054931640625e+02,6.698000335693359375e+01,2.540423393249511719e+01,1.621480712890625000e+02,1.060507354736328125e+02,3.154541397094726562e+01,8.216074371337890625e+01,9.861160278320312500e+01,5.200162506103515625e+01,1.534477844238281250e+02,3.714615631103515625e+01,8.930215454101562500e+01,3.411014938354492188e+01,6.790087127685546875e+01,1.584432983398437500e+02,1.751491241455078125e+02,4.165233612060546875e+01,8.138674163818359375e+01,5.738360404968261719e+00,8.874634552001953125e+01,2.332766914367675781e+01,5.253194427490234375e+01,1.963148040771484375e+02,2.069466781616210938e+01,1.969575347900390625e+02,1.104592590332031250e+02,2.927078437805175781e+01,5.405590438842773438e+01
3.834128570556640625e+01,5.034277343750000000e+01,1.921499938964843750e+02,6.931150054931640625e+01,2.606592941284179688e+01,1.624531402587890625e+02,1.076070861816406250e+02,3.239928817749023438e+01,8.250820159912109375e+01,9.889857482910156250e+01,5.241365814208984375e+01,1.533978271484375000e+02,3.788991928100585938e+01,9.068176269531250000e+01,3.477447891235351562e+01,6.791869354248046875e+01,1.613110046386718750e+02,1.754474792480468750e+02,4.207744216918945312e+01,8.226354980468750000e+01,5.638221263885498047e+00,8.934497070312500000e+01,2.366912460327148438e+01,5.390290832519531250e+01,2.005611267089843750e+02,2.104866790771484375e+01,2.011737670898437500e+02,1.125009002685546875e+02,2.932381248474121094e+01,5.451244354248046875e+01
3.872536087036132812e+01,5.054445648193359375e+01,1.934799957275390625e+02,7.072550201416015625e+01,2.611618232727050781e+01,1.652256011962890625e+02,1.067545623779296875e+02,3.290203475952148438e+01,8.200872039794921875e+01,9.959686279296875000e+01,5.239278411865234375e+01,1.531144866943359375e+02,3.757720565795898438e+01,9.124172973632812500e+01,3.494845962524414062e+01,6.788309478759765625e+01,1.631620635986328125e+02,1.722052764892578125e+02,4.167511749267578125e+01,8.290959930419921875e+01,5.751959323883056641e+00,8.951262664794921875e+01,2.386032867431640625e+01,5.393573760986328125e+01,1.995706329345703125e+02,2.157733345031738281e+01,2.020205535888671875e+02,1.123869781494140625e+02,2.974503707885742188e+01,5.442683410644531250e+01
3.943935775756835938e+01,5.110568237304687500e+01,1.971300048828125000e+02,7.255249786376953125e+01,2.680300903320312500e+01,1.680967254638671875e+02,1.080729980468750000e+02,3.358831787109375000e+01,8.225485229492187500e+01,1.000560073852539062e+02,5.331524658203125000e+01,1.539228973388671875e+02,3.835478973388671875e+01,9.335176086425781250e+01,3.487728881835937500e+01,6.912412261962890625e+01,1.654638824462890625e+02,1.785405426025390625e+02,4.167511749267578125e+01,8.420781707763671875e+01,5.969298362731933594e+00,8.709399414062500000e+01,2.403105735778808594e+01,5.466637802124023438e+01,2.042877960205078125e+02,2.148733329772949219e+01,2.039281311035156250e+02,1.147420043945312500e+02,2.995712661743164062e+01,5.454095458984375000e+01
4.076367568969726562e+01,5.217548751831054688e+01,2.029700012207031250e+02,7.308799743652343750e+01,2.697890663146972656e+01,1.722620239257812500e+02,1.121373901367187500e+02,3.517637252807617188e+01,8.226945495605468750e+01,1.006108093261718750e+02,5.424268722534179688e+01,1.544062652587890625e+02,3.881117630004882812e+01,9.374128723144531250e+01,3.541507720947265625e+01,7.001251983642578125e+01,1.675451354980468750e+02,1.789781036376953125e+02,4.250255203247070312e+01,8.592333984375000000e+01,6.094905853271484375e+00,8.857869720458984375e+01,2.438615989685058594e+01,5.359096145629882812e+01,2.066512298583984375e+02,2.227133369445800781e+01,2.014679107666015625e+02,1.163211059570312500e+02,3.040780639648437500e+01,5.436264419555664062e+01
4.063171386718750000e+01,5.276299667358398438e+01,2.015599975585937500e+02,7.243450164794921875e+01,2.677788543701171875e+01,1.723339843750000000e+02,1.118796386718750000e+02,3.537586593627929688e+01,8.198434448242187500e+01,1.019021682739257812e+02,5.444845581054687500e+01,1.558230895996093750e+02,3.850691986083984375e+01,9.306771850585937500e+01,3.557324600219726562e+01,7.086501312255859375e+01,1.684658660888671875e+02,1.763922882080078125e+02,4.273028564453125000e+01,8.531131744384765625e+01,6.029135227203369141e+00,8.865052795410156250e+01,2.476175308227539062e+01,5.323794555664062500e+01,2.065433502197265625e+02,2.236599922180175781e+01,2.044539947509765625e+02,1.159120635986328125e+02,3.086437797546386719e+01,5.459803390502929688e+01
4.049504089355468750e+01,5.184226226806640625e+01,2.029799957275390625e+02,7.341750335693359375e+01,2.674437904357910156e+01,1.692393035888671875e+02,1.133567047119140625e+02,3.516042327880859375e+01,8.113628387451171875e+01,1.013760604858398438e+02,5.485054397583007812e+01,1.556063842773437500e+02,3.914925384521484375e+01,9.309203338623046875e+01,3.479028701782226562e+01,6.959075927734375000e+01,1.681781616210937500e+02,1.750496520996093750e+02,4.173583984375000000e+01,8.597898101806640625e+01,6.158698558807373047e+00,8.738934326171875000e+01,2.459102821350097656e+01,5.253194427490234375e+01,2.038268585205078125e+02,2.231800079345703125e+01,2.020384063720703125e+02,1.160642623901367188e+02,2.772138214111328125e+01,5.403451919555664062e+01
4.031124114990234375e+01,5.172827148437500000e+01,2.020899963378906250e+02,7.414600372314453125e+01,2.669412803649902344e+01,1.671071472167968750e+02,1.134855728149414062e+02,3.456189346313476562e+01,7.973258209228515625e+01,1.004864730834960938e+02,5.535551071166992188e+01,1.525643920898437500e+02,3.882809066772460938e+01,9.348158264160156250e+01,3.427622985839843750e+01,6.959075927734375000e+01,1.652721099853515625e+02,1.769393157958984375e+02,4.140943527221679688e+01,8.483840179443359375e+01,5.971524715423583984e+00,8.620800018310546875e+01,2.442030143737792969e+01,5.204759216308593750e+01,2.057391815185546875e+02,2.221999931335449219e+01,2.006745910644531250e+02,1.145612564086914062e+02,2.695845603942871094e+01,5.342104339599609375e+01
