step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
1,1.0012237875385728,"[0.9867427993297501, 1.009668034338437, 0.9876896997382734, 1.0087304194103575, 1.0003554931435674, 1.002803901444455, 0.9987973832369487, 1.0172912745748652, 0.9865748506002706, 1.0110273224599653, 1.0003440002439257, 0.9925274184018675, 1.0096689347287757, 0.9883284280112986, 1.020075911398345, 0.9998520258931606, 1.008700572526761, 0.9912278328072656, 1.0064063783885933, 0.9823839746759464, 1.0033630261953028, 1.0164148033286384, 0.9970450813504709, 1.0099696910823863, 1.0189730330973736, 1.00148281828714, 1.0088389617943891, 1.0105677013961856, 0.9878859705997166, 1.0078512000754236]","[1.0022508882024528, 1.0100711920022263, 1.010341850245013, 1.0150752130087457, 1.0013092555711982, 1.0058939034538341, 0.9959734034538977, 0.9952310242548852, 1.0038930848354348, 0.9990655372151825, 0.9905854589998768, 1.0183049705847798, 0.9919953767502487, 1.014090459648294, 0.98209875117129, 0.9881736541405404, 1.0113196959421455, 0.9960840228609433, 1.0140887510764443, 1.0014536721883396, 1.005294369863106, 0.9848171154058578, 1.0168746531016575, 0.9834986204740603, 1.0130950613538865, 1.0047716397879298, 0.9896431631256708, 1.0180493197021072, 0.9943650310766191, 1.004356548373003]","[0.002250888202452783, 0.010071192002226281, 0.010341850245012996, 0.015075213008745703, 0.001309255571198209, 0.005893903453834115, -0.004026596546102268, -0.004768975745114812, 0.0038930848354348235, -0.000934462784817458, -0.009414541000123178, 0.018304970584779756, -0.008004623249751264, 0.01409045964829403, -0.017901248828710026, -0.01182634585945963, 0.011319695942145547, -0.00391597713905667, 0.01408875107644425, 0.0014536721883395831, 0.005294369863106052, -0.015182884594142187, 0.016874653101657477, -0.016501379525939663, 0.013095061353886495, 0.004771639787929827, -0.0103568368743292, 0.018049319702107214, -0.00563496892338089, 0.004356548373003033]","[0.0, 0.0, 0.13537020981311798, 0.07492110133171082, 0.11164796352386475, 0.0, 0.0, 0.0, 0.02710716240108013, 0.0, 0.0, 0.0, 0.15244662761688232, 0.0, 0.15244662761688232, 0.0, 0.15244662761688232, 0.0, 0.0, 0.0, 0.0638938769698143, 0.0, 0.0739615261554718, 0.05575826019048691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.0, 0.09639049032728528, 0.08847997631614013, 0.09150046917977651, 0.09272546154868136, 0.10260432087905955, 0.09524128161082102, 0.09568472396099796, 0.09134936892633763, 0.0044805049977564605, 0.0017650649192208782, 0.0, 0.0, 0.0, 0.015645074986715184, 0.0, 0.006639691835299496, 0.0, 0.0002527501431992931, 0.00969704440085277, 0.0, 0.0, 0.006458587031034212, 0.00858985180194797, 0.0, 0.0, 0.0, 0.0, 0.09981215739374087, 0.09268317974113344]","[0.0, 0.0, 0.13537020981311798, 0.07492110133171082, 0.11164796352386475, 0.0, 0.0, 0.0, 0.02710716240108013, 0.0, 0.0, 0.0, 0.15244662761688232, 0.0, 0.15244662761688232, 0.0, 0.15244662761688232, 0.0, 0.0, 0.0, 0.0638938769698143, 0.0, 0.0739615261554718, 0.05575826019048691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0012230225776641327
2,0.9913889868053263,"[1.0022508882024528, 1.0100711920022263, 1.010341850245013, 1.0150752130087457, 1.0013092555711982, 1.0058939034538341, 0.9959734034538977, 0.9952310242548852, 1.0038930848354348, 0.9990655372151825, 0.9905854589998768, 1.0183049705847798, 0.9919953767502487, 1.014090459648294, 0.98209875117129, 0.9881736541405404, 1.0113196959421455, 0.9960840228609433, 1.0140887510764443, 1.0014536721883396, 1.005294369863106, 0.9848171154058578, 1.0168746531016575, 0.9834986204740603, 1.0130950613538865, 1.0047716397879298, 0.9896431631256708, 1.0180493197021072, 0.9943650310766191, 1.004356548373003]","[0.9824566350994323, 1.0123929888008552, 1.0080555931664716, 1.0072144110514887, 1.018749530684636, 0.9994429471873126, 1.0007400789627603, 0.9774925011935267, 1.011310870258084, 0.9982838787263938, 1.0223274556928714, 1.0038594496720272, 0.969864141178661, 0.9972581328414372, 1.0018820313158243, 0.9733078858473604, 1.0192920928280633, 1.0084233463569439, 0.9864652291416928, 0.9797839092206213, 0.9949868292983094, 0.9840444811025523, 1.016713008662464, 0.9834351146998026, 1.0068921513232119, 0.9906045066187656, 1.0160082788422524, 0.9964279599473364, 1.0066014312686904, 1.0079642884933309]","[-0.017543364900567737, 0.012392988800855154, 0.008055593166471642, 0.007214411051488678, 0.018749530684635918, -0.0005570528126873642, 0.0007400789627602933, -0.02250749880647329, 0.011310870258083972, -0.0017161212736062081, 0.022327455692871423, 0.0038594496720272264, -0.030135858821338957, -0.0027418671585628385, 0.0018820313158243174, -0.026692114152639612, 0.019292092828063323, 0.008423346356943862, -0.013534770858307232, -0.020216090779378693, -0.005013170701690606, -0.01595551889744773, 0.016713008662464057, -0.016564885300197396, 0.006892151323211859, -0.009395493381234354, 0.01600827884225242, -0.0035720400526636498, 0.006601431268690394, 0.007964288493330862]","[0.09582995623350143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08740608394145966, 0.10899040102958679, 0.0, 0.10899040102958679, 0.0, 0.0, 0.10899040102958679, 0.100074902176857, 0.10899040102958679, 0.0, 0.0, 0.0, 0.0, 0.08874265849590302, 0.0, 0.0, 0.08299439400434494, 0.10899040102958679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.013495988986024205, 0.0839787347373629, 0.0834917561283585, 0.09063553245803188, 0.08305829681381599, 0.10278744690991898, 0.0986489722726254, 0.0954711871866872, 0.10027523810012962, 0.0018758363156876488, 0.00476745279534647, 0.005578537716783242, 0.0, 0.010035266596348194, 0.0013385635393618654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00960677244368635, 0.00378735635559929, 0.007894769603489468, 0.01083855554207353, 0.010100717152982233, 0.01925503802788319, 0.0, 0.07959697879899671, 0.08348100151880712]","[0.09582995623350143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08740608394145966, 0.10899040102958679, 0.0, 0.10899040102958679, 0.0, 0.0, 0.10899040102958679, 0.100074902176857, 0.10899040102958679, 0.0, 0.0, 0.0, 0.0, 0.08874265849590302, 0.0, 0.0, 0.08299439400434494, 0.10899040102958679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.00987134150809584
3,0.9866087978505748,"[0.9824566350994323, 1.0123929888008552, 1.0080555931664716, 1.0072144110514887, 1.018749530684636, 0.9994429471873126, 1.0007400789627603, 0.9774925011935267, 1.011310870258084, 0.9982838787263938, 1.0223274556928714, 1.0038594496720272, 0.969864141178661, 0.9972581328414372, 1.0018820313158243, 0.9733078858473604, 1.0192920928280633, 1.0084233463569439, 0.9864652291416928, 0.9797839092206213, 0.9949868292983094, 0.9840444811025523, 1.016713008662464, 0.9834351146998026, 1.0068921513232119, 0.9906045066187656, 1.0160082788422524, 0.9964279599473364, 1.0066014312686904, 1.0079642884933309]","[0.9914646943209932, 1.0034649724035452, 1.021768895579531, 0.9700291178781713, 1.024747414871589, 0.9960504188860716, 1.0037823194239477, 1.015698078858844, 0.9886429230167953, 1.0084997195001548, 0.9924493760383198, 1.0213363822682853, 1.0039893050602742, 1.0160976197581697, 1.0029442151581025, 0.9982410840868909, 1.003761432066365, 0.9988494626988323, 0.9871683409306885, 1.02780275522124, 0.9979607497839015, 0.9929270608312185, 0.9988302434646733, 0.976350569419927, 1.0018458018341427, 0.9855031802545802, 0.9931015910512241, 1.0028056900061306, 1.009545790370337, 0.9932109840732034]","[-0.008535305679006844, 0.0034649724035451523, 0.02176889557953099, -0.029970882121828746, 0.024747414871588935, -0.003949581113928402, 0.0037823194239476887, 0.01569807885884389, -0.01135707698320465, 0.008499719500154823, -0.0075506239616801585, 0.02133638226828527, 0.003989305060274173, 0.0160976197581697, 0.0029442151581025033, -0.0017589159131090604, 0.0037614320663650336, -0.0011505373011676534, -0.012831659069311496, 0.027802755221240094, -0.0020392502160985204, -0.007072939168781489, -0.0011697565353266937, -0.02364943058007296, 0.0018458018341427351, -0.014496819745419831, -0.006898408948775914, 0.0028056900061306234, 0.009545790370337093, -0.006789015926796593]","[0.0, 0.10300125926733017, 0.0, 0.10300125926733017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09717327356338501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10300125926733017, 0.10300125926733017, 0.0, 0.09277626127004623, 0.0, 0.10300125926733017, 0.0, 0.10300125926733017, 0.09034474194049835, 0.10169823467731476]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.0, 0.1108771459514892, 0.09301991553948953, 0.09437867348937463, 0.08799041431635922, 0.08102434217455363, 0.0794389834027672, 0.10434603825982895, 0.08398117745378955, 0.003136154999135352, 0.0037793567768911376, 0.0, 0.0, 0.013946487556647614, 0.01047420433091876, 0.0018875751753483182, 0.0025773106489992846, 0.0, 0.0, 0.0076853317680940884, 0.011294879458556336, 0.0, 0.005068040981635808, 0.0, 0.01422050246369474, 0.0, 0.006967369862459971, 0.0, 0.08958427560962429, 0.09432181978034249]","[0.0, 0.10300125926733017, 0.0, 0.10300125926733017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09717327356338501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10300125926733017, 0.10300125926733017, 0.0, 0.09277626127004623, 0.0, 0.10300125926733017, 0.0, 0.10300125926733017, 0.09034474194049835, 0.10169823467731476]",-0.005099684891059877
4,0.9856970681835235,"[0.9914646943209932, 1.0034649724035452, 1.021768895579531, 0.9700291178781713, 1.024747414871589, 0.9960504188860716, 1.0037823194239477, 1.015698078858844, 0.9886429230167953, 1.0084997195001548, 0.9924493760383198, 1.0213363822682853, 1.0039893050602742, 1.0160976197581697, 1.0029442151581025, 0.9982410840868909, 1.003761432066365, 0.9988494626988323, 0.9871683409306885, 1.02780275522124, 0.9979607497839015, 0.9929270608312185, 0.9988302434646733, 0.976350569419927, 1.0018458018341427, 0.9855031802545802, 0.9931015910512241, 1.0028056900061306, 1.009545790370337, 0.9932109840732034]","[1.003826291513331, 0.9973147126190715, 0.9927746875981857, 0.9912819702324258, 0.9818736149057047, 1.0194932561365728, 1.0046920795777503, 0.9955619274654806, 1.0086268546103263, 0.9939548093488462, 0.9854029661826926, 1.0116108685661092, 0.9988166366671243, 0.9839211427573397, 1.02724599984726, 1.0106998249115589, 0.9979629755599846, 0.9871461575860137, 1.0075668294078182, 1.0042340315743123, 1.0020641916976578, 1.0089450958744353, 1.0064480574959715, 0.9995284386045509, 0.9802939473730208, 0.9971148138427418, 0.9947110826070223, 0.9902970187676938, 1.0006134839166618, 0.9796085609566499]","[0.003826291513330915, -0.002685287380928547, -0.007225312401814343, -0.008718029767574187, -0.018126385094295316, 0.019493256136572823, 0.004692079577750308, -0.004438072534519444, 0.008626854610326307, -0.006045190651153831, -0.01459703381730737, 0.011610868566109156, -0.0011833633328757198, -0.016078857242660338, 0.02724599984726006, 0.010699824911558853, -0.0020370244400154114, -0.01285384241398635, 0.007566829407818165, 0.004234031574312347, 0.0020641916976578134, 0.00894509587443526, 0.006448057495971549, -0.0004715613954491271, -0.01970605262697922, -0.0028851861572581905, -0.0052889173929776545, -0.009702981232306174, 0.0006134839166618278, -0.020391439043350057]","[0.0, 0.0, 0.10130293667316437, 0.0, 0.0, 0.09558076411485672, 0.0, 0.0, 0.10130293667316437, 0.0, 0.0, 0.10130293667316437, 0.10130293667316437, 0.0, 0.0, 0.0, 0.0, 0.09399564564228058, 0.0, 0.0, 0.10130293667316437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10130293667316437, 0.10130293667316437, 0.10130293667316437]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.0, 0.08310502930374691, 0.09779030079441578, 0.09926741727662666, 0.10582577329603358, 0.08488286663501292, 0.09488998471447947, 0.0801627301598197, 0.09402674864515809, 0.0029622906591491712, 0.011533960002920745, 0.0, 0.005253575690162437, 0.0008049604465517015, 0.016992295055871447, 0.0, 0.0, 0.0, 0.0023525351889405292, 0.0, 0.0, 0.012337342874496159, 0.01956822524834924, 0.0, 0.0, 0.0, 0.003059578158546804, 0.0, 0.08689455558340531, 0.09828983026631329]","[0.0, 0.0, 0.10130295157432556, 0.0, 0.0, 0.09558077901601791, 0.0, 0.0, 0.10130295157432556, 0.0, 0.0, 0.10130295157432556, 0.10130295157432556, 0.0, 0.0, 0.0, 0.0, 0.09399566054344177, 0.0, 0.0, 0.10130295157432556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10130295157432556, 0.10130295157432556, 0.10130295157432556]",-0.0011015908263255281
5,0.9873458349042848,"[1.003826291513331, 0.9973147126190715, 0.9927746875981857, 0.9912819702324258, 0.9818736149057047, 1.0194932561365728, 1.0046920795777503, 0.9955619274654806, 1.0086268546103263, 0.9939548093488462, 0.9854029661826926, 1.0116108685661092, 0.9988166366671243, 0.9839211427573397, 1.02724599984726, 1.0106998249115589, 0.9979629755599846, 0.9871461575860137, 1.0075668294078182, 1.0042340315743123, 1.0020641916976578, 1.0089450958744353, 1.0064480574959715, 0.9995284386045509, 0.9802939473730208, 0.9971148138427418, 0.9947110826070223, 0.9902970187676938, 1.0006134839166618, 0.9796085609566499]","[1.0141519793951141, 1.0040142946016002, 1.0110685471534797, 1.0042386373211896, 1.0062149560852958, 1.0101051800788718, 0.9872342253470554, 0.9874946218764463, 1.0202152766518666, 0.9933005062454136, 0.9935219536264301, 0.998709518094194, 0.9970831667797652, 0.9771073086380122, 0.9948696983930276, 0.9982156672784327, 0.9762753330809032, 0.9940107459921319, 0.9982778939326479, 0.9954989514304086, 0.9953161765679037, 0.9854517132999385, 0.9810023481068707, 1.0185125400939212, 1.008345435498443, 1.0020219453239954, 1.0167474745715916, 1.0064652286030626, 1.0058290985798581, 0.9959718542869366]","[0.014151979395114145, 0.004014294601600188, 0.011068547153479713, 0.0042386373211895645, 0.006214956085295764, 0.010105180078871845, -0.012765774652944595, -0.012505378123553679, 0.02021527665186662, -0.00669949375458645, -0.006478046373569857, -0.0012904819058060513, -0.002916833220234838, -0.022892691361987794, -0.005130301606972365, -0.0017843327215673055, -0.023724666919096804, -0.0059892540078680945, -0.001722106067352125, -0.004501048569591437, -0.004683823432096279, -0.014548286700061475, -0.018997651893129297, 0.018512540093921226, 0.00834543549844291, 0.0020219453239953555, 0.016747474571591647, 0.006465228603062645, 0.0058290985798581385, -0.004028145713063425]","[0.0, 0.11071042716503143, 0.11071042716503143, 0.11071042716503143, 0.11071042716503143, 0.0, 0.0, 0.0, 0.09060817956924438, 0.0, 0.0, 0.11071042716503143, 0.0, 0.0935702919960022, 0.07175668329000473, 0.07980227470397949, 0.0, 0.0, 0.11071042716503143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.0, 0.09407054334142712, 0.09307637790384009, 0.09226594746620059, 0.08766599951638959, 0.10374617702237753, 0.09657040079778181, 0.09687410336067628, 0.10464447210381887, 0.0, 0.003670620908746638, 0.0005040092249655524, 0.0, 0.005560837236995073, 0.0, 0.00431213836327833, 0.004706659383198989, 0.0, 0.0, 0.00401295529093599, 0.0, 0.0, 0.003400597485206446, 0.0, 0.0034728755005340533, 0.0, 0.0, 0.0, 0.10090422606952643, 0.10054105902410065]","[0.0, 0.11071042716503143, 0.11071042716503143, 0.11071042716503143, 0.11071042716503143, 0.0, 0.0, 0.0, 0.09060817956924438, 0.0, 0.0, 0.11071042716503143, 0.0, 0.0935702919960022, 0.07175668329000473, 0.07980227470397949, 0.0, 0.0, 0.11071042716503143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0014235209121967766
6,0.985805413973958,"[1.0141519793951141, 1.0040142946016002, 1.0110685471534797, 1.0042386373211896, 1.0062149560852958, 1.0101051800788718, 0.9872342253470554, 0.9874946218764463, 1.0202152766518666, 0.9933005062454136, 0.9935219536264301, 0.998709518094194, 0.9970831667797652, 0.9771073086380122, 0.9948696983930276, 0.9982156672784327, 0.9762753330809032, 0.9940107459921319, 0.9982778939326479, 0.9954989514304086, 0.9953161765679037, 0.9854517132999385, 0.9810023481068707, 1.0185125400939212, 1.008345435498443, 1.0020219453239954, 1.0167474745715916, 1.0064652286030626, 1.0058290985798581, 0.9959718542869366]","[1.0178187702062167, 0.9985208102798371, 1.0184551749551836, 1.008038805651289, 0.9940609932757987, 0.9990607563720846, 1.0006436285667093, 0.9922019743425563, 0.9748709852861328, 0.9920895098093647, 0.9762285217327668, 1.026708770533605, 1.0171655106863957, 0.9954796423789539, 0.9984599076242252, 0.9924358547766219, 0.9868100178270524, 1.0025617630403467, 1.0073952653373681, 0.9967475281782445, 0.99556821850708, 0.9844155697260442, 0.9963171850938449, 0.9898732477633633, 0.9992811035511742, 1.0114635314026288, 0.9846872962185882, 1.0063622470005507, 0.9788090216352526, 1.020612617057468]","[0.017818770206216694, -0.0014791897201629212, 0.018455174955183562, 0.008038805651289005, -0.0059390067242013345, -0.0009392436279154204, 0.0006436285667092978, -0.007798025657443697, -0.025129014713867193, -0.007910490190635278, -0.023771478267233248, 0.026708770533605097, 0.017165510686395713, -0.004520357621046078, -0.001540092375774793, -0.007564145223378116, -0.013189982172947645, 0.0025617630403467206, 0.007395265337368118, -0.003252471821755476, -0.004431781492920006, -0.01558443027395584, -0.003682814906155074, -0.010126752236636727, -0.0007188964488258343, 0.01146353140262879, -0.015312703781411807, 0.006362247000550658, -0.02119097836474737, 0.020612617057468086]","[0.09723398834466934, 0.0, 0.0, 0.0, 0.10397977381944656, 0.0, 0.0, 0.09928417950868607, 0.0, 0.0, 0.0, 0.10397977381944656, 0.0, 0.10397977381944656, 0.0, 0.10397977381944656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09537351876497269, 0.10397977381944656, 0.0, 0.0911106988787651, 0.0, 0.09709881246089935, 0.0, 0.0, 0.0]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.005515571189062515, 0.09952024405119259, 0.09071664290121988, 0.10706112893347665, 0.08594043236609224, 0.07779972039095355, 0.08872855173925796, 0.08864457238641356, 0.10983541682073132, 0.0, 0.014780193465237906, 0.0, 0.005429028324568843, 0.0, 0.0, 0.01192013700357479, 0.0, 0.013366781433000602, 0.0, 0.0, 0.0, 0.0, 0.008984736801810897, 0.0, 0.0024440527526954367, 0.009791440050703102, 0.0, 0.0, 0.0912285581586029, 0.08829279123140525]","[0.09723397344350815, 0.0, 0.0, 0.0, 0.10397975891828537, 0.0, 0.0, 0.09928416460752487, 0.0, 0.0, 0.0, 0.10397975891828537, 0.0, 0.10397975891828537, 0.0, 0.10397975891828537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09537350386381149, 0.10397975891828537, 0.0, 0.09111069142818451, 0.0, 0.09709879755973816, 0.0, 0.0, 0.0]",-0.0018974674475363152
7,0.9895228503419606,"[1.0178187702062167, 0.9985208102798371, 1.0184551749551836, 1.008038805651289, 0.9940609932757987, 0.9990607563720846, 1.0006436285667093, 0.9922019743425563, 0.9748709852861328, 0.9920895098093647, 0.9762285217327668, 1.026708770533605, 1.0171655106863957, 0.9954796423789539, 0.9984599076242252, 0.9924358547766219, 0.9868100178270524, 1.0025617630403467, 1.0073952653373681, 0.9967475281782445, 0.99556821850708, 0.9844155697260442, 0.9963171850938449, 0.9898732477633633, 0.9992811035511742, 1.0114635314026288, 0.9846872962185882, 1.0063622470005507, 0.9788090216352526, 1.020612617057468]","[0.9991422369994363, 0.9863144266834925, 0.999309354438205, 1.0073772118373736, 1.00166022604452, 0.9838288704406806, 1.0093612114179458, 1.0235238448676067, 0.9923330872992605, 1.0134306547593313, 1.0014593778390632, 0.9945820497527329, 0.9906573620680076, 0.9925691996243912, 0.9801512968935266, 1.000443528552406, 0.9949641781870494, 0.9963444702052564, 1.0057411849024793, 1.0141181041604297, 1.006662993772887, 0.9943125770689876, 0.9712631303982058, 0.9919884432465599, 1.0070947687051222, 1.006125105199034, 1.0231676671028562, 1.0020380501504602, 0.972654628691952, 0.9948188206315464]","[-0.0008577630005637271, -0.013685573316507549, -0.0006906455617949891, 0.0073772118373736095, 0.0016602260445199857, -0.01617112955931943, 0.00936121141794577, 0.023523844867606725, -0.007666912700739492, 0.01343065475933125, 0.0014593778390632473, -0.0054179502472671, -0.009342637931992415, -0.007430800375608837, -0.019848703106473353, 0.00044352855240603617, -0.005035821812950592, -0.003655529794743595, 0.005741184902479324, 0.01411810416042969, 0.006662993772887038, -0.005687422931012431, -0.028736869601794224, -0.008011556753440119, 0.007094768705122156, 0.006125105199034087, 0.023167667102856226, 0.0020380501504602133, -0.02734537130804804, -0.005181179368453637]","[0.04441111162304878, 0.0, 0.0585133358836174, 0.0, 0.0, 0.0, 0.0, 0.06401064246892929, 0.0, 0.0, 0.14224570989608765, 0.0, 0.0, 0.14224570989608765, 0.0, 0.0, 0.09002885967493057, 0.037162892520427704, 0.139400914311409, 0.1397351324558258, 0.0, 0.0, 0.0, 0.0, 0.14224570989608765, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.0, 0.08930803890920316, 0.09685559506538621, 0.08822277449300085, 0.10996100373491531, 0.10297312326781398, 0.10508745987163963, 0.10993843857504611, 0.09144260135836658, 0.00463761212319003, 0.0029052857221836042, 0.0, 0.0, 0.006523242722340281, 0.0, 0.0, 0.0, 0.001543812518242032, 0.0, 0.00042004690890204806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005561907706975467, 0.007095144017897421, 0.07494543339573065, 0.10257847960916673]","[0.04441111162304878, 0.0, 0.0585133358836174, 0.0, 0.0, 0.0, 0.0, 0.06401064246892929, 0.0, 0.0, 0.14224570989608765, 0.0, 0.0, 0.14224570989608765, 0.0, 0.0, 0.09002885967493057, 0.037162892520427704, 0.139400914311409, 0.1397351324558258, 0.0, 0.0, 0.0, 0.0, 0.14224570989608765, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00325635049562471
8,0.9930919845501468,"[0.9991422369994363, 0.9863144266834925, 0.999309354438205, 1.0073772118373736, 1.00166022604452, 0.9838288704406806, 1.0093612114179458, 1.0235238448676067, 0.9923330872992605, 1.0134306547593313, 1.0014593778390632, 0.9945820497527329, 0.9906573620680076, 0.9925691996243912, 0.9801512968935266, 1.000443528552406, 0.9949641781870494, 0.9963444702052564, 1.0057411849024793, 1.0141181041604297, 1.006662993772887, 0.9943125770689876, 0.9712631303982058, 0.9919884432465599, 1.0070947687051222, 1.006125105199034, 1.0231676671028562, 1.0020380501504602, 0.972654628691952, 0.9948188206315464]","[1.022826808591744, 0.9890804914493554, 0.9935324390153861, 1.0105061593654354, 0.9939184381452583, 1.0099064251285435, 1.0205585833104567, 1.007799854127396, 1.0082381484261114, 0.9938919698657487, 0.9933431467196089, 1.001928685540538, 0.9776526096033421, 0.9956061679545298, 1.0139989481406366, 1.010103118706373, 0.9875483613184264, 1.0096415166648653, 1.0024171427641246, 0.9880539572998919, 0.9876957040366452, 0.9904700596147336, 1.0078590137817898, 0.9986330046181623, 1.0017946170330188, 0.9841984131614498, 1.0053970283547273, 1.0003108566373324, 0.9944944824376611, 1.0020300219946598]","[0.02282680859174402, -0.010919508550644608, -0.006467560984613874, 0.010506159365435419, -0.006081561854741735, 0.00990642512854345, 0.02055858331045668, 0.007799854127396033, 0.008238148426111369, -0.006108030134251319, -0.006656853280391117, 0.0019286855405380443, -0.022347390396657896, -0.00439383204547017, 0.013998948140636625, 0.010103118706372927, -0.012451638681573618, 0.009641516664865346, 0.0024171427641246357, -0.011946042700108128, -0.012304295963354805, -0.009529940385266444, 0.00785901378178977, -0.00136699538183771, 0.0017946170330187527, -0.015801586838550152, 0.005397028354727329, 0.00031085663733243507, -0.0055055175623388575, 0.0020300219946598475]","[0.09549622982740402, 0.0, 0.0, 0.0, 0.10487650334835052, 0.0, 0.10487650334835052, 0.0, 0.0, 0.10278219729661942, 0.0, 0.09875592589378357, 0.0, 0.0, 0.0, 0.10487650334835052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10487650334835052, 0.0, 0.0, 0.0745367780327797, 0.0, 0.0, 0.10404640436172485, 0.10487650334835052]","[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]","[0.006742637565665559, 0.09750512099220479, 0.09579530179694787, 0.08970470013821334, 0.07718644928534385, 0.10832583145517295, 0.09009426301128082, 0.09569948684757595, 0.08313116013788775, 0.0, 0.006304439926038411, 0.0, 0.0069656840957077705, 0.0, 0.0, 0.0, 0.008307748429521148, 0.003929802691421914, 0.0, 0.0, 0.0, 0.023869822708005802, 0.0, 0.0, 0.0, 0.008411900171892115, 0.0, 0.002628301861122806, 0.1034236345037488, 0.09197371438224826]","[0.09549622982740402, 0.0, 0.0, 0.0, 0.10487650334835052, 0.0, 0.10487650334835052, 0.0, 0.0, 0.10278219729661942, 0.0, 0.09875592589378357, 0.0, 0.0, 0.0, 0.10487650334835052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10487650334835052, 0.0, 0.0, 0.0745367780327797, 0.0, 0.0, 0.10404640436172485, 0.10487650334835052]",0.0033357504071412957
