step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
45,1.0952065806428297,"[104.9915546084275, 118.39886994220983, 112.84448829642967, 86.08285774537462, 119.0897081761988]","[104.92585285572808, 117.21097176219969, 111.08386088199275, 84.54866386970626, 119.18610794543075]","[-0.0006257813111203467, -0.010033019576875583, -0.015602245541775656, -0.017822292566150307, 0.0008094718738358394]","[0.0, 0.5, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1940724953338538, 0.2085280024709234, 0.20829961006084174, 0.20183830818484447, 0.18726158394953654]","[0.0, 0.5, 0.0, 0.0, 0.5]",-0.005608032339409463
46,1.0736917754006219,"[104.92585285572808, 117.21097176219969, 111.08386088199275, 84.54866386970626, 119.18610794543075]","[103.8027027253944, 114.90841873313234, 110.59803840902069, 84.75346174849011, 120.83069892429923]","[-0.010704226839861893, -0.019644517867651732, -0.004373474860476466, 0.0024222485537968297, 0.01379851232008896]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19206477143667874, 0.19418272577583795, 0.20414720185057364, 0.20318609236749863, 0.20641920856941104]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.02104149615612802
47,1.0610988917898496,"[103.8027027253944, 114.90841873313234, 110.59803840902069, 84.75346174849011, 120.83069892429923]","[104.1564158427582, 115.19860973736431, 109.92532138450505, 82.99684079067205, 120.85415523413654]","[0.003407552097169655, 0.002525411170315744, -0.00608254028907592, -0.020726244351303467, 0.00019412541718400418]","[0.0, 0.38696861267089844, 0.0, 0.6130313873291016, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1898663486300062, 0.20343500186892258, 0.2144104479763534, 0.21575745041640002, 0.17653075110831784]","[0.0, 0.38696861267089844, 0.0, 0.6130313873291016, 0.0]",-0.012840307275820799
48,1.0606348503225573,"[104.1564158427582, 115.19860973736431, 109.92532138450505, 82.99684079067205, 120.85415523413654]","[103.11299920027594, 115.25416672600237, 111.02580577690733, 83.69765329238562, 120.801303101355]","[-0.010017785597168313, 0.0004822713465442096, 0.010011200136071673, 0.008443845513121445, -0.0004373216020512109]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20551570823906173, 0.19143081712396162, 0.2129648244827378, 0.1973282347295823, 0.19276041542465666]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.0017980684554322521
49,1.0753139771508082,"[103.11299920027594, 115.25416672600237, 111.02580577690733, 83.69765329238562, 120.801303101355]","[102.9256436883436, 116.84927792788382, 112.65570687716938, 84.29500221348343, 122.47112645721644]","[-0.0018169921676745979, 0.013839943901321703, 0.01468038073542228, 0.007136985298871554, 0.0138228919141743]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19370176739830122, 0.22759537830919574, 0.19984308584968774, 0.1846787458310667, 0.19418102261174866]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.01253428574414293
50,1.0594633092821784,"[102.9256436883436, 116.84927792788382, 112.65570687716938, 84.29500221348343, 122.47112645721644]","[102.2270691329363, 113.74032166903287, 112.17658927226361, 84.66513609845, 121.2582569618296]","[-0.00678717694030238, -0.026606550883178887, -0.004252936830161278, 0.004390935111777867, -0.009903309706313016]","[0.3064618408679962, 0.3467690944671631, 0.0, 0.0, 0.3467690944671631]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19002903550645373, 0.210393723430812, 0.19049508597372264, 0.20151193865229042, 0.20757021643672113]","[0.3064618408679962, 0.3467690944671631, 0.0, 0.0, 0.3467690944671631]",-0.015610574602980789
51,1.0786958599282706,"[102.2270691329363, 113.74032166903287, 112.17658927226361, 84.66513609845, 121.2582569618296]","[104.59437304008502, 113.93346439388047, 112.02357219160778, 85.54208014319325, 121.43049373620077]","[0.02315730977350311, 0.0016981025023792371, -0.0013640732139256022, 0.010357794071499693, 0.0014204127511530137]","[0.7668039202690125, 0.23319612443447113, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21006499901990294, 0.19926411867917812, 0.2084868471980944, 0.20452636853058156, 0.1776576665722431]","[0.7668039202690125, 0.23319612443447113, 0.0, 0.0, 0.0]",0.017096264550635742
52,1.0590051398107747,"[104.59437304008502, 113.93346439388047, 112.02357219160778, 85.54208014319325, 121.43049373620077]","[106.63807574946182, 113.70503236305247, 112.1984307183394, 83.98057868486742, 122.80928942533141]","[0.019539317938198915, -0.0020049599302825413, 0.0015609083276913313, -0.018254190869709325, 0.011354608275957254]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20945089035983147, 0.21524767244885543, 0.20335499520036648, 0.19383805653490924, 0.1781083854560373]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.01981470311180479
53,1.0634029937883445,"[106.63807574946182, 113.70503236305247, 112.1984307183394, 83.98057868486742, 122.80928942533141]","[107.8846448877702, 112.70564437331564, 111.10114941180207, 84.17268720805627, 122.30420000658309]","[0.01168971898214944, -0.008789303067483007, -0.00977982757434387, 0.0022875351205869465, -0.004112794896150125]","[0.5230567455291748, 0.0, 0.0, 0.0, 0.4769432842731476]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19850657813660808, 0.20371702520826884, 0.21255430494009273, 0.18311836493953332, 0.20210372677549715]","[0.5230567455291748, 0.0, 0.0, 0.0, 0.4769432842731476]",0.0032839801987003623
54,1.0667929634288182,"[107.8846448877702, 112.70564437331564, 111.10114941180207, 84.17268720805627, 122.30420000658309]","[108.09006043572936, 113.47231261165668, 110.17234059430221, 85.32592048955627, 123.31827010903163]","[0.0019040295138650334, 0.006802394348606004, -0.008360028878343816, 0.013700801527809793, 0.008291375949427407]","[0.0, 0.28194954991340637, 0.2812800407409668, 0.0, 0.43677034974098206]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19928859891108416, 0.19292268389122685, 0.19603439069953618, 0.21070231924969196, 0.20105200724846084]","[0.0, 0.28194957971572876, 0.2812800705432892, 0.0, 0.43677040934562683]",0.0023707944550661365
55,1.0695714055761583,"[108.09006043572936, 113.47231261165668, 110.17234059430221, 85.32592048955627, 123.31827010903163]","[106.07728000399705, 114.0264520948274, 108.19069329645839, 86.34017900766789, 125.13372746956152]","[-0.018621327656016203, 0.004883477479367106, -0.017986794935591178, 0.011886874613157685, 0.014721722571398036]","[0.33493492007255554, 0.0, 0.0, 0.33493492007255554, 0.3301301598548889]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2098401568797193, 0.19031733481104804, 0.19544280483355425, 0.19828666819020338, 0.20611303528547495]","[0.33493492007255554, 0.0, 0.0, 0.33493492007255554, 0.3301301598548889]",0.0019634848138221296
56,1.077201931600279,"[106.07728000399705, 114.0264520948274, 108.19069329645839, 86.34017900766789, 125.13372746956152]","[107.54147879126107, 112.81788456717453, 110.65531452953246, 86.61522532318833, 125.94720586650662]","[0.013803132840593693, -0.010599010189739114, 0.02278034420502922, 0.0031856120601280492, 0.006500872413818068]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19783723851927346, 0.20527946942208297, 0.20093214151339284, 0.19762633123569676, 0.19832481930955406]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.006527642371431219
57,1.0846172830448022,"[107.54147879126107, 112.81788456717453, 110.65531452953246, 86.61522532318833, 125.94720586650662]","[109.2494783523898, 114.77021483848429, 111.31437758657411, 86.82412729402606, 126.92314413279416]","[0.015882239860621334, 0.017305148725309565, 0.00595600003347109, 0.002411838912365016, 0.007748788546543497]","[0.0, 0.0, 0.48242586851119995, 0.0, 0.5175741314888]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1929094367912897, 0.21451171832574786, 0.20104342266504313, 0.18876309113091047, 0.2027723310870089]","[0.0, 0.0, 0.48242586851119995, 0.0, 0.5175741314888]",0.005950950546283912
58,1.1047117546294019,"[109.2494783523898, 114.77021483848429, 111.31437758657411, 86.82412729402606, 126.92314413279416]","[109.23772126970196, 117.70176690762747, 112.67361630103619, 87.37468991323951, 127.50791826628988]","[-0.00010761683135834571, 0.02554279499492741, 0.012210809995365963, 0.006341124712362446, 0.004607308915101329]","[0.0, 0.47374600172042847, 0.5262539386749268, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18668239880132922, 0.1929603690381296, 0.20832317797378044, 0.20883908010066457, 0.20319497408609624]","[0.0, 0.47374603152275085, 0.5262539982795715, 0.0, 0.0]",0.017495957474895255
59,1.1026953063810851,"[109.23772126970196, 117.70176690762747, 112.67361630103619, 87.37468991323951, 127.50791826628988]","[110.87330666107219, 118.54009177833504, 110.94157748856279, 85.63248323303213, 131.51757492822085]","[0.014972716131015373, 0.007122449328780979, -0.015372177350248735, -0.019939489135095464, 0.03144633459984136]","[0.3209661543369293, 0.1692482829093933, 0.509785532951355, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19872774814430952, 0.2001733197564476, 0.20832514440533484, 0.1909558837427029, 0.20181790395120525]","[0.3209661543369293, 0.1692482829093933, 0.509785532951355, 0.0, 0.0]",-0.0026561581968899896
60,1.1034432029722039,"[110.87330666107219, 118.54009177833504, 110.94157748856279, 85.63248323303213, 131.51757492822085]","[109.86468743569459, 116.91735532420262, 109.07026483357333, 85.69056295997792, 130.2875765057035]","[-0.00909704288391832, -0.013689347036839406, -0.016867550447282675, 0.000678244104958852, -0.00935235023295296]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19055494055364128, 0.209504582726735, 0.19713467874823437, 0.19339072799263185, 0.2094150699787575]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.0006924560209152119
61,1.1083087392712991,"[109.86468743569459, 116.91735532420262, 109.07026483357333, 85.69056295997792, 130.2875765057035]","[110.10973894495221, 116.04993215195613, 110.02452899361964, 86.64831185539349, 128.4746695969674]","[0.002230484744254639, -0.007419113867579312, 0.008749077133922676, 0.011176830473886403, -0.013914656772027178]","[0.41877496242523193, 0.16245004534721375, 0.0, 0.41877496242523193, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19991664005515009, 0.19690173724569737, 0.20640173556517932, 0.19927710088658254, 0.19750278624739073]","[0.41877496242523193, 0.16245004534721375, 0.0, 0.41877496242523193, 0.0]",0.003677230425829106
62,1.1027436943860474,"[110.10973894495221, 116.04993215195613, 110.02452899361964, 86.64831185539349, 128.4746695969674]","[110.16757098098624, 117.07505773264745, 110.46191960495847, 84.6524061233376, 127.82957200133254]","[0.0005252218067916848, 0.008833487117847006, 0.003975391808895557, -0.02303455992757061, -0.005021204550738094]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20050518333440756, 0.21009911209560486, 0.21508008675114368, 0.1971571927790253, 0.17715842503981866]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.006346936248032089
63,1.0920122156113188,"[110.16757098098624, 117.07505773264745, 110.46191960495847, 84.6524061233376, 127.82957200133254]","[109.27086451735893, 115.72384965083258, 109.45391938702637, 83.81440750247579, 127.83289696123988]","[-0.008139477485457793, -0.011541383006622066, -0.009125318675766027, -0.009899288859443122, 2.60108819523471e-05]","[0.08232865482568741, 0.47147130966186523, 0.0, 0.36590123176574707, 0.0802987739443779]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1815621197866337, 0.1986846251037472, 0.208443478179616, 0.20136715706378008, 0.20994261986622298]","[0.08232865482568741, 0.47147130966186523, 0.0, 0.36590123176574707, 0.0802987739443779]",-0.010593849301398872
64,1.0859892564682307,"[109.27086451735893, 115.72384965083258, 109.45391938702637, 83.81440750247579, 127.83289696123988]","[110.10983264485729, 113.74535453468438, 108.92286555130809, 83.56192883269986, 128.3165475291703]","[0.007677875810757239, -0.01709669287806968, -0.0048518485102437385, -0.003012354048657654, 0.003783459339711736]","[0.40713733434677124, 0.4708053767681122, 0.12205725163221359, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20219047873351895, 0.20154640398004037, 0.1911292474197197, 0.19933936589037696, 0.20579450397634397]","[0.40713736414909363, 0.47080540657043457, 0.12205725908279419, 0.0, 0.0]",-0.00634824328929273
65,1.0872873694322271,"[110.10983264485729, 113.74535453468438, 108.92286555130809, 83.56192883269986, 128.3165475291703]","[112.30508292322229, 112.09621354278961, 106.53704376938647, 85.36721009816947, 128.4699278438012]","[0.019936914130506803, -0.014498534895259353, -0.021903773554302793, 0.02160411195251337, 0.0011953276298681604]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19251075742605953, 0.19988746411865585, 0.1991191215407054, 0.21645693607893027, 0.19202572083564887]","[0.0, 0.0, 0.0, 0.0, 1.0]",-9.325058062031031e-05
66,1.0826861548934454,"[112.30508292322229, 112.09621354278961, 106.53704376938647, 85.36721009816947, 128.4699278438012]","[110.29499700190382, 112.10731212984723, 104.68924216562479, 85.00595063789997, 130.65881850766175]","[-0.017898441183580843, 9.900947326272229e-05, -0.01734421698204328, -0.004231829291996982, 0.017038155937332565]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19245826232699953, 0.18817490339185994, 0.2114677432769487, 0.20955231185730966, 0.19834677914688217]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.00561843214555099
67,1.0981256733436136,"[110.29499700190382, 112.10731212984723, 104.68924216562479, 85.00595063789997, 130.65881850766175]","[109.39631447153779, 113.17979864582496, 105.38749393828724, 86.79816148746708, 130.1082576836534]","[-0.008147989979550194, 0.009566606277523915, 0.006669756683860296, 0.021083357531067406, -0.004213728780779332]","[0.0, 0.4384995996952057, 0.12300080060958862, 0.4384995996952057, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21495141512960517, 0.19046925653308838, 0.19389577846281023, 0.202590027670892, 0.19809352220360427]","[0.0, 0.4384995996952057, 0.12300080060958862, 0.4384995996952057, 0.0]",0.013301940216122488
68,1.0910166695228816,"[109.39631447153779, 113.17979864582496, 105.38749393828724, 86.79816148746708, 130.1082576836534]","[107.85805480756602, 110.59927624300394, 107.58796704110341, 86.94687925878462, 127.75323807339502]","[-0.014061348148725695, -0.022800203160780314, 0.02087983137832965, 0.0017133746702573786, -0.018100462277993043]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20932030803486396, 0.19359881847477378, 0.19889547222060874, 0.19900609919226098, 0.19917930207749251]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.007083900516310049
69,1.0910190994136728,"[107.85805480756602, 110.59927624300394, 107.58796704110341, 86.94687925878462, 127.75323807339502]","[107.70406654313874, 111.76802633315904, 109.46570470180839, 85.69638849703227, 125.6335886519541]","[-0.0014276936915098312, 0.01056742982284236, 0.017453045283285264, -0.01438223858536019, -0.016591747132258]","[0.9242656230926514, 0.0, 0.07573436945676804, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18527366341149498, 0.19714837969127721, 0.2154058567013786, 0.21261597092844417, 0.18955612926740517]","[0.9242656230926514, 0.0, 0.07573436945676804, 0.0, 0.0]",-0.0010564015090271028
70,1.0986540194821686,"[107.70406654313874, 111.76802633315904, 109.46570470180839, 85.69638849703227, 125.6335886519541]","[108.16555362345984, 111.15131371343236, 107.47488490331247, 87.1373646464149, 126.92876272617337]","[0.004284769323322315, -0.005517791088914659, -0.018186698783139808, 0.01681489937504803, 0.010309138568088896]","[0.5496289134025574, 0.0, 0.0, 0.0, 0.4503710865974426]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19113794865656195, 0.207217003468278, 0.1958064762215407, 0.21246237892527298, 0.19337619272834639]","[0.5496289134025574, 0.0, 0.0, 0.0, 0.4503710865974426]",0.006097511437225755
71,1.0978048775757037,"[108.16555362345984, 111.15131371343236, 107.47488490331247, 87.1373646464149, 126.92876272617337]","[108.1685563550487, 113.39743996897651, 104.26625994188788, 88.37113607417241, 125.95667763360508]","[2.7760516063212575e-05, 0.020207824635658952, -0.02985464896576686, 0.014158925195453207, -0.007658509164431045]","[0.32401546835899353, 0.0, 0.0, 0.2014511078596115, 0.47453346848487854]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2130423974738025, 0.19649701496700253, 0.19392920632896135, 0.20149076291024753, 0.195040618319986]","[0.32401546835899353, 0.0, 0.0, 0.2014511078596115, 0.47453346848487854]",-0.0015033025711937223
72,1.1138883106325468,"[108.1685563550487, 113.39743996897651, 104.26625994188788, 88.37113607417241, 125.95667763360508]","[109.10265172804036, 114.85176198219631, 105.28099062197742, 88.37566282998763, 127.94102742051213]","[0.008635553662430526, 0.012824998638573063, 0.009732109703130194, 5.122437049378889e-05, 0.015754224580925468]","[0.0, 0.37678420543670654, 0.0, 0.0, 0.6232157349586487]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.196284519438107, 0.20695453621077617, 0.20907493459425963, 0.1835599187578375, 0.20412609099901982]","[0.0, 0.37678423523902893, 0.0, 0.0, 0.6232157945632935]",0.013530294670497196
73,1.1081026301631978,"[109.10265172804036, 114.85176198219631, 105.28099062197742, 88.37566282998763, 127.94102742051213]","[109.23748423142574, 113.56642160026841, 106.21520072655883, 87.90723172714088, 125.43489035929902]","[0.001235831588415274, -0.01119129876411597, 0.008873492727056407, -0.005300453629953454, -0.019588220539890035]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19494738058996394, 0.20639405198409033, 0.2194324128763981, 0.20193044446785624, 0.1772957100816914]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.005792018942361078
74,1.1146166095545564,"[109.23748423142574, 113.56642160026841, 106.21520072655883, 87.90723172714088, 125.43489035929902]","[110.38145678805509, 114.2340216128643, 104.43366310431655, 89.55667393287774, 125.2222006807433]","[0.010472344403371468, 0.005878498267258126, -0.01677290642069854, 0.018763441565952582, -0.0016956181645033958]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20187498788107494, 0.1934936887651651, 0.21436354058840795, 0.1923388315620308, 0.19792895120332105]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.004588759141019409
75,1.1184896480889275,"[110.38145678805509, 114.2340216128643, 104.43366310431655, 89.55667393287774, 125.2222006807433]","[109.30413703740835, 112.87342071023154, 103.72176976374831, 89.60445499407628, 127.18392382085158]","[-0.009759970397159307, -0.011910645212542635, -0.006816703727582009, 0.0005335287600603212, 0.01566593726546726]","[0.0, 0.0, 0.04587827995419502, 0.7374702095985413, 0.21665151417255402]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19463957683092528, 0.1972386327854248, 0.21529412182728092, 0.18854615785686002, 0.20428151069950895]","[0.0, 0.0, 0.04587827995419502, 0.7374702095985413, 0.21665151417255402]",0.0024655993474019203
76,1.136601257491808,"[109.30413703740835, 112.87342071023154, 103.72176976374831, 89.60445499407628, 127.18392382085158]","[112.88144764983078, 112.27840978031844, 103.46372658193607, 90.1559085641128, 127.14040005902531]","[0.03272804405562545, -0.005271488417460232, -0.0024878401361642503, 0.0061543097390970684, -0.000342211189266116]","[0.5, 0.0, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21287742313488645, 0.1882100298835806, 0.1815414757313691, 0.20753487585079922, 0.20983619539936454]","[0.5, 0.0, 0.0, 0.0, 0.5]",0.015191158914524206
77,1.1283830767640826,"[112.88144764983078, 112.27840978031844, 103.46372658193607, 90.1559085641128, 127.14040005902531]","[110.20931864948345, 109.85149777602888, 103.87031936022011, 89.39330660903933, 125.92825510370884]","[-0.02367199443292515, -0.021615126265486007, 0.003929809912288854, -0.008458701900066451, -0.009533908614049768]","[0.0, 0.3857956826686859, 0.5088509917259216, 0.10535332560539246, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2141535816386624, 0.20340657181777694, 0.19534361688538823, 0.1976282252797901, 0.18946800437838235]","[0.0, 0.3857956826686859, 0.5088509917259216, 0.10535332560539246, 0.0]",-0.008096270950097791
78,1.1282227306536885,"[110.20931864948345, 109.85149777602888, 103.87031936022011, 89.39330660903933, 125.92825510370884]","[109.28781023448133, 109.95953534941579, 105.55751565641516, 89.0880457875946, 125.1524046702187]","[-0.008361438273046086, 0.0009834874860530514, 0.01624329554955822, -0.0034148062424828756, -0.006161051249786469]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20820236776241577, 0.19445499397721572, 0.20630519717988544, 0.19427184235736414, 0.19676559872311897]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0007354199475759278
79,1.1339944489695468,"[109.28781023448133, 109.95953534941579, 105.55751565641516, 89.0880457875946, 125.1524046702187]","[109.84690059748522, 109.85930060589567, 105.32019844966031, 89.60914057195065, 123.96972297912046]","[0.0051157614175299055, -0.0009115602680713882, -0.0022482265263546832, 0.005849211078200726, -0.009449931818846386]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21984084739794826, 0.1950594638096075, 0.2037468986603486, 0.18750159287994123, 0.19385119725215444]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.0039387267302733115
80,1.1136132592667114,"[109.84690059748522, 109.85930060589567, 105.32019844966031, 89.60914057195065, 123.96972297912046]","[108.31605372943784, 107.88480836009657, 104.13698553865159, 89.76377866416884, 122.98823091799468]","[-0.013936186271262196, -0.017972918404808556, -0.011234434879784828, 0.0017256955175686296, -0.007917191694387225]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19162158955924882, 0.21199131896257686, 0.20256582452710636, 0.20111160209884374, 0.19270966485222413]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.01940010534801371
81,1.1118638143192623,"[108.31605372943784, 107.88480836009657, 104.13698553865159, 89.76377866416884, 122.98823091799468]","[108.86802532499826, 105.2518263481936, 103.95467479686044, 91.56972909504424, 122.13795241526928]","[0.005095935242795903, -0.02440549371061246, -0.0017506819584620582, 0.020118921660283035, -0.00691349486352353]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2032070968606011, 0.190151549684014, 0.2062461061918228, 0.21522819479192015, 0.18516705247164192]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0021669332473261316
82,1.1141357757722945,"[108.86802532499826, 105.2518263481936, 103.95467479686044, 91.56972909504424, 122.13795241526928]","[109.52166275044416, 106.02629106199429, 103.05369532644137, 93.32293788142722, 120.47390042671611]","[0.006003943063122865, 0.007358206889813029, -0.008667041402223545, 0.019146161113606137, -0.013624364545554102]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19918412638136554, 0.20794543231060264, 0.1951574158284743, 0.19925107877970993, 0.19846194669984768]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0014496622831294363
83,1.1105554656181238,"[109.52166275044416, 106.02629106199429, 103.05369532644137, 93.32293788142722, 120.47390042671611]","[111.14337529863535, 102.68542136299159, 102.72252905404848, 93.61607816759238, 123.13654305718363]","[0.014807230893548563, -0.031509823323436506, -0.003213531269731399, 0.003141138639865886, 0.02210140637130939]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19987063930791793, 0.200075941875877, 0.20195873184008906, 0.1962355390729524, 0.20185914790316362]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.0045089911438644815
84,1.097333088972151,"[111.14337529863535, 102.68542136299159, 102.72252905404848, 93.61607816759238, 123.13654305718363]","[112.41765865814835, 104.20023050554795, 104.25357537782304, 93.58393125399779, 120.24667676652322]","[0.01146522099125644, 0.014751939685785864, 0.014904679020986581, -0.0003433909454852172, -0.023468795037703605]","[0.0, 0.0, 0.0, 0.5, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19319966039348388, 0.19353149059580632, 0.21098616859510122, 0.2010514044712552, 0.20123127594435342]","[0.0, 0.0, 0.0, 0.5, 0.5]",-0.012823455559456166
85,1.09091764923728,"[112.41765865814835, 104.20023050554795, 104.25357537782304, 93.58393125399779, 120.24667676652322]","[112.20552560031803, 103.15767913353417, 106.04539832735526, 93.48703955158585, 119.1156261010906]","[-0.001887008325581709, -0.010005269344948973, 0.017187160661286796, -0.0010353455033745304, -0.009406086686526293]","[0.5122867226600647, 0.4877133071422577, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20399664611936436, 0.19587373555295762, 0.21785031477613354, 0.19057245181454432, 0.19170685173700008]","[0.5122867226600647, 0.4877133071422577, 0.0, 0.0, 0.0]",-0.006792952776442408
86,1.0838237684904155,"[112.20552560031803, 103.15767913353417, 106.04539832735526, 93.48703955158585, 119.1156261010906]","[111.29829255524471, 102.48687847831675, 104.82525238213334, 92.48717732233604, 116.90704563261546]","[-0.008085457825891068, -0.006502673003617023, -0.011505882994143736, -0.01069519619024938, -0.01854148394099666]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20592765654700584, 0.1862501431561919, 0.2048855122801391, 0.20092935109305685, 0.20200733692360637]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.007854561027065486
87,1.073975140703128,"[111.29829255524471, 102.48687847831675, 104.82525238213334, 92.48717732233604, 116.90704563261546]","[110.0225478033322, 101.4323622319456, 106.20287515276536, 92.39104744839746, 116.93501839951062]","[-0.011462392842004072, -0.010289280559893876, 0.013142088755579479, -0.001039385963781207, 0.00023927357623137812]","[0.4090673327445984, 0.4090673327445984, 0.0, 0.18186533451080322, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20010201559653962, 0.1929817126003245, 0.20332045361387038, 0.2014065626855951, 0.20218925550367037]","[0.4090673327445984, 0.4090673327445984, 0.0, 0.18186533451080322, 0.0]",-0.009924268888432293
88,1.081669229324767,"[110.0225478033322, 101.4323622319456, 106.20287515276536, 92.39104744839746, 116.93501839951062]","[110.31537987316257, 103.51129752639582, 106.9637254763243, 94.88928648727232, 118.17276580175383]","[0.0026615641582288375, 0.020495779144887826, 0.007164121710118595, 0.027039838900735285, 0.010584916470568419]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19378226736072657, 0.2027460005614691, 0.20207285745571413, 0.213472322300472, 0.18792655232161834]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.005850033017768009
