step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
13,1.008632917410644,"[100.67495691695557, 97.11731626509403, 99.70571304150386, 96.29657610244979, 96.64265392111251]","[101.63526413153905, 99.98907109225088, 100.26833488072073, 94.63661007374448, 97.57264175682822]","[0.009538690097236548, 0.029569956600922022, 0.005642824488729897, -0.017238058671362074, 0.009622954233798647]","[0.6279516816139221, 0.0, 0.0, 0.0, 0.3720482587814331]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20277048498041317, 0.1942590231981378, 0.19850928811079327, 0.1928030297912824, 0.2116581739193733]","[0.6279517412185669, 0.0, 0.0, 0.0, 0.3720482885837555]",0.008505314782631997
14,1.003951581121187,"[101.63526413153905, 99.98907109225088, 100.26833488072073, 94.63661007374448, 97.57264175682822]","[101.14659585824728, 98.92150804829339, 99.80963247059445, 95.39154444927495, 97.42212244877369]","[-0.004808058280434215, -0.010676797296902055, -0.004574748455451575, 0.007977191648582866, -0.0015426384419277381]","[0.2851150631904602, 0.0, 0.7148849368095398, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19595537285146417, 0.1849512050033266, 0.20692603985834518, 0.20815300346561982, 0.2040143788212443]","[0.2851150631904602, 0.0, 0.7148849368095398, 0.0, 0.0]",-0.0052220117032302305
15,1.0110783204202967,"[101.14659585824728, 98.92150804829339, 99.80963247059445, 95.39154444927495, 97.42212244877369]","[100.63771903640689, 98.93731488689012, 100.99736164561166, 96.06869928563688, 94.25093497047786]","[-0.005031082040106996, 0.0001597917268812185, 0.011899945382196802, 0.00709868825660976, -0.032550999696843004]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19136062112972202, 0.19974940306258868, 0.19700846446603956, 0.2097657917392383, 0.2021157196024115]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.005749765688373164
16,1.0067038031216342,"[100.63771903640689, 98.93731488689012, 100.99736164561166, 96.06869928563688, 94.25093497047786]","[100.02613757557194, 98.50925408614424, 99.70491771544123, 95.2889326576398, 93.00654456380498]","[-0.006077060039623001, -0.004326585992709242, -0.01279680883848704, -0.008116760545270118, -0.013202950263174123]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1936545042283186, 0.19465735617844449, 0.18567818739033776, 0.20947565060412643, 0.21653430159877263]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.005482612120993738
17,1.006938897136416,"[100.02613757557194, 98.50925408614424, 99.70491771544123, 95.2889326576398, 93.00654456380498]","[100.33775193227238, 96.49270844222744, 101.75053799493588, 95.33426698962504, 92.80734218961898]","[0.0031153292954555424, -0.020470621391096653, 0.02051674407207151, 0.0004757565303843936, -0.0021418102900204274]","[0.09139373898506165, 0.3447280824184418, 0.33617785573005676, 0.227700337767601, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19093482566575964, 0.20046336591491484, 0.19685096006894423, 0.1968614019689825, 0.21488944638139879]","[0.09139373898506165, 0.3447280824184418, 0.33617785573005676, 0.227700337767601, 0.0]",-0.0002941444373421167
18,1.0272208585480165,"[100.33775193227238, 96.49270844222744, 101.75053799493588, 95.33426698962504, 92.80734218961898]","[102.35877467615929, 97.78168948865391, 102.01519291366269, 96.2997184788944, 91.67995725131381]","[0.020142196780042327, 0.013358325900844787, 0.0026010173896080712, 0.010127014343902566, -0.012147583496160868]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2162470467151898, 0.20517367319673177, 0.20484897443430314, 0.18533688999629142, 0.18839341565748396]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.01849329765347589
19,1.0370293145628224,"[102.35877467615929, 97.78168948865391, 102.01519291366269, 96.2997184788944, 91.67995725131381]","[100.00812140168351, 96.63796792952532, 103.15555190854444, 96.58380898878708, 92.87700300610501]","[-0.02296484382421269, -0.0116966843701479, 0.011178325132873666, 0.0029500658400672393, 0.013056787881236176]","[0.05675918608903885, 0.0, 0.7791971564292908, 0.0, 0.16404366493225098]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20086001387361552, 0.20398201921416767, 0.19248689661063342, 0.20971916042277386, 0.1929519098788096]","[0.05675918608903885, 0.0, 0.7791971564292908, 0.0, 0.16404366493225098]",0.008888762799177967
20,1.0268609647467692,"[100.00812140168351, 96.63796792952532, 103.15555190854444, 96.58380898878708, 92.87700300610501]","[101.09414188459198, 98.06273659920626, 103.07670935361278, 95.6367789072133, 92.64062158465927]","[0.010859322899851859, 0.014743363299194968, -0.0007643074315724123, -0.009805267482086271, -0.002545101734497227]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20204685898804436, 0.20276908385129921, 0.2096385731024556, 0.20177712998450575, 0.18376835407369493]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.01106237188108557
21,1.0259975311732317,"[101.09414188459198, 98.06273659920626, 103.07670935361278, 95.6367789072133, 92.64062158465927]","[102.09646732990642, 96.42328870429748, 103.4158054845566, 96.32296693623138, 91.5079199487845]","[0.009914772771489416, -0.016718357571535017, 0.0032897454048568756, 0.007174938730253791, -0.012226835447554204]","[0.0, 0.0, 0.030222678557038307, 0.5626823306083679, 0.4070950150489807]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2042847205315113, 0.19316221882141607, 0.1934276520612553, 0.22246601306353475, 0.1866593955222826]","[0.0, 0.0, 0.030222678557038307, 0.5626823306083679, 0.4070950150489807]",-0.0015680138482060324
22,1.0348989663484656,"[102.09646732990642, 96.42328870429748, 103.4158054845566, 96.32296693623138, 91.5079199487845]","[103.91680532356816, 95.60180969071185, 104.50005619310294, 95.6319234813624, 91.18805573822789]","[0.017829588439917735, -0.008519508353473305, 0.010484381023442783, -0.00717423348604353, -0.00349548116420567]","[0.570753812789917, 0.0, 0.0, 0.0, 0.429246187210083]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.22461447853377803, 0.19709897089641856, 0.1857737065256155, 0.204672187711583, 0.1878406563326049]","[0.570753812789917, 0.0, 0.0, 0.0, 0.429246187210083]",0.00775263789983409
23,1.0340694459136028,"[103.91680532356816, 95.60180969071185, 104.50005619310294, 95.6319234813624, 91.18805573822789]","[104.58928925927398, 92.85585115672937, 102.8609772687841, 94.55408415556897, 90.88011037468878]","[0.006471368452984082, -0.028722871908660706, -0.01568495734863555, -0.011270706334830679, -0.0033770361813954958]","[0.26151329278945923, 0.0, 0.0, 0.0, 0.738486647605896]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20784458282105756, 0.20761657674711376, 0.19690734730035575, 0.19113411735068783, 0.1964973757807851]","[0.2615133225917816, 0.0, 0.0, 0.0, 0.7384867072105408]",-0.0016759098318161513
24,1.0329143731394326,"[104.58928925927398, 92.85585115672937, 102.8609772687841, 94.55408415556897, 90.88011037468878]","[105.75556234787406, 94.22037583458587, 104.79392925695774, 95.19359173889748, 88.75560040693372]","[0.01115098015159965, 0.014695085563895616, 0.018791888231070183, 0.006763405188043841, -0.023377061922525588]","[0.0, 0.0, 0.0, 0.7385434508323669, 0.26145651936531067]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20951345807774838, 0.1871062299947245, 0.2212426608900767, 0.19901976746766734, 0.18311788356978317]","[0.0, 0.0, 0.0, 0.7385434508323669, 0.26145651936531067]",-0.0019377172171867081
25,1.0303240796052677,"[105.75556234787406, 94.22037583458587, 104.79392925695774, 95.19359173889748, 88.75560040693372]","[108.17923135279042, 93.50503485912932, 104.5311320257129, 92.69512314846996, 89.55598231311805]","[0.022917650392174235, -0.007592211017205032, -0.002507752434785089, -0.026246184693613263, 0.00901781862231423]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19725143040665266, 0.19840757014063337, 0.1918156731330853, 0.21178222459983137, 0.20074310171979734]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.0034332004336122316
26,1.0328288607708827,"[108.17923135279042, 93.50503485912932, 104.5311320257129, 92.69512314846996, 89.55598231311805]","[109.12046553733263, 93.81379721496698, 106.24266201426354, 93.52142121768689, 89.64852326096313]","[0.008700692108568322, 0.003302093371793571, 0.01637339953545734, 0.008914148243737149, 0.0010333307217995306]","[0.0, 0.6160762310028076, 0.0, 0.0, 0.3839237689971924]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19386524895211082, 0.20463753542895702, 0.20056395214411812, 0.19264980274989574, 0.2082834607249182]","[0.0, 0.6160762310028076, 0.0, 0.0, 0.3839237689971924]",0.0015638895313472684
27,1.0496323948062156,"[109.12046553733263, 93.81379721496698, 106.24266201426354, 93.52142121768689, 89.64852326096313]","[108.0742787427176, 95.91577757127374, 104.16312723559143, 94.39979788064694, 90.72264452474529]","[-0.009587448050770223, 0.022405876520382503, -0.01957344384304796, 0.009392251010765552, 0.01198147191622374]","[0.0, 0.41133812069892883, 0.0, 0.0, 0.5886619091033936]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2032282996869512, 0.19679609904384565, 0.2038077455921457, 0.18177804244739976, 0.2143898132296577]","[0.0, 0.41133812069892883, 0.0, 0.0, 0.5886619091033936]",0.015324646419898448
28,1.0798346472292313,"[108.0742787427176, 95.91577757127374, 104.16312723559143, 94.39979788064694, 90.72264452474529]","[108.70967945934527, 94.19050027730265, 107.43906386837436, 96.24207487211288, 92.87292951495176]","[0.00587929638781408, -0.017987419146855782, 0.03145006030179533, 0.019515687880976122, 0.02370174504359786]","[0.0, 0.0, 0.6546428799629211, 0.0, 0.34535709023475647]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2302769464526048, 0.20188787029759514, 0.19899757459731027, 0.19536872870151945, 0.17346887995097035]","[0.0, 0.0, 0.6546428799629211, 0.0, 0.34535709023475647]",0.027718267369342756
29,1.0718824662548987,"[108.70967945934527, 94.19050027730265, 107.43906386837436, 96.24207487211288, 92.87292951495176]","[109.03770353222258, 93.5888679670066, 105.60567442484651, 95.2215681813519, 91.66175721169348]","[0.0030174320677671135, -0.006387399032012754, -0.017064458470840455, -0.01060354000178236, -0.013041176902504099]","[0.2073807269334793, 0.32922157645225525, 0.15067361295223236, 0.3127239942550659, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19378714172699613, 0.204622791918228, 0.19672904118705842, 0.19426621899642676, 0.21059480617129073]","[0.2073807418346405, 0.32922160625457764, 0.15067362785339355, 0.3127240240573883, 0.0]",-0.00804734905505853
30,1.0802056128634205,"[109.03770353222258, 93.5888679670066, 105.60567442484651, 95.2215681813519, 91.66175721169348]","[109.1644898240751, 92.95883201304108, 107.17010629707748, 95.69996347000745, 92.60531245559844]","[0.001162774781065136, -0.0067319539989269, 0.014813899733619762, 0.0050240223700625496, 0.01029388125001581]","[0.11108133941888809, 0.0, 0.32379066944122314, 0.565127968788147, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19448014584818973, 0.20122716973663904, 0.19255688119922654, 0.19295499958186146, 0.21878080363408314]","[0.11108133941888809, 0.0, 0.32379066944122314, 0.565127968788147, 0.0]",0.006845655411957417
31,1.0677681549561215,"[109.1644898240751, 92.95883201304108, 107.17010629707748, 95.69996347000745, 92.60531245559844]","[109.93854825677091, 94.72393470569787, 106.85472243481037, 94.59807670584493, 90.61420021011793]","[0.0070907529906771875, 0.01898800419963509, -0.0029428342768725254, -0.011513972672600323, -0.02150105855358124]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21731489081478064, 0.21003059838610058, 0.19991703394406252, 0.17624366369111807, 0.19649381316393819]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.012810256669988158
32,1.0671876292188307,"[109.93854825677091, 94.72393470569787, 106.85472243481037, 94.59807670584493, 90.61420021011793]","[109.95905069060007, 93.81777234648534, 106.51899286193675, 95.35260741566212, 91.55248140226638]","[0.00018648994510338314, -0.009566350490273946, -0.003141925459386585, 0.007976173893719012, 0.01035468160589342]","[0.0, 0.48566871881484985, 0.0, 0.5143312811851501, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2095116425413366, 0.19986852780348544, 0.20682567438046692, 0.1967970183038572, 0.18699713697085382]","[0.0, 0.48566871881484985, 0.0, 0.5143312811851501, 0.0]",-0.0013609479805577324
33,1.0608294881837959,"[109.95905069060007, 93.81777234648534, 106.51899286193675, 95.35260741566212, 91.55248140226638]","[109.33296027285493, 93.13121695306842, 107.42928058924417, 94.80142598516797, 90.90405304923901]","[-0.00569385069999203, -0.0073179673343911405, 0.008545778577603318, -0.005780454729375545, -0.00708258632748886]","[0.4179837703704834, 0.0, 0.0, 0.4179837703704834, 0.164032444357872]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20468484215673824, 0.19556511506878432, 0.2005167887754371, 0.20135972418325418, 0.19787352981578618]","[0.4179837703704834, 0.0, 0.0, 0.4179837703704834, 0.164032444357872]",-0.0066652619340631875
34,1.051434161397839,"[109.33296027285493, 93.13121695306842, 107.42928058924417, 94.80142598516797, 90.90405304923901]","[107.87346777698616, 92.72120889570235, 108.2633107445908, 95.11506610089654, 92.09901992346339]","[-0.013349062279356703, -0.004402477179834188, 0.00776352732487839, 0.0033083902743999316, 0.013145364085989791]","[0.49785566329956055, 0.5021443367004395, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1907570288984113, 0.20866093143101355, 0.19877987890540957, 0.19018207815053337, 0.2116200826146321]","[0.49785566329956055, 0.5021443367004395, 0.0, 0.0, 0.0]",-0.009871360835381857
35,1.0415781980691579,"[107.87346777698616, 92.72120889570235, 108.2633107445908, 95.11506610089654, 92.09901992346339]","[105.5711868462585, 91.27906430207645, 105.46217628582244, 95.71965471125928, 92.46979970704008]","[-0.02134242069131695, -0.015553556848553356, -0.02587334933232045, 0.006356391633281331, 0.004025881967960368]","[0.5679023265838623, 0.0, 0.0, 0.4320976734161377, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18870053903801864, 0.21649164376168611, 0.20524425662336995, 0.1897309417611309, 0.19983261881579428]","[0.5679023265838623, 0.0, 0.0, 0.4320976734161377, 0.0]",-0.010256920582370651
36,1.0408173041735607,"[105.5711868462585, 91.27906430207645, 105.46217628582244, 95.71965471125928, 92.46979970704008]","[107.75564379895735, 90.7663236676443, 106.33954863197417, 95.81246385676155, 91.9045149600964]","[0.020691791178591552, -0.0056172862676955, 0.008319308182811302, 0.0009695934004592209, -0.006113182344231224]","[0.0, 0.13516177237033844, 0.3683103919029236, 0.0, 0.49652788043022156]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.218830581563307, 0.20816974455455112, 0.19731301903679774, 0.19539515177005765, 0.18029150307528652]","[0.0, 0.13516177237033844, 0.3683103919029236, 0.0, 0.49652788043022156]",-0.0014918985965289998
37,1.0421087787420051,"[107.75564379895735, 90.7663236676443, 106.33954863197417, 95.81246385676155, 91.9045149600964]","[109.47671099648436, 91.70741518618091, 106.60853296159344, 95.45270582664259, 91.92549633896115]","[0.015971944826741958, 0.010368289476861147, 0.0025294853427504, -0.003754814516165682, 0.00022829540935890265]","[0.0, 0.0, 0.4400036334991455, 0.0, 0.5599963665008545]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19063671284468728, 0.2030208224344233, 0.2003623417620602, 0.19888046501655493, 0.20709965794227428]","[0.0, 0.0, 0.4400036334991455, 0.0, 0.5599963665008545]",0.0003685732554609334
38,1.025222063416363,"[109.47671099648436, 91.70741518618091, 106.60853296159344, 95.45270582664259, 91.92549633896115]","[107.83072030550541, 90.25506055625489, 104.64989173425174, 94.26412833421158, 90.14897537258815]","[-0.015035076191061368, -0.015836828755641026, -0.01837227445993762, -0.01245200418508466, -0.019325660857161444]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19453183518467718, 0.20593397532284677, 0.1885112302036195, 0.20026635113565988, 0.21075660815319672]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.01685956345192494
39,1.008285772875704,"[107.83072030550541, 90.25506055625489, 104.64989173425174, 94.26412833421158, 90.14897537258815]","[107.14112644057545, 87.85029474668202, 103.84029293423286, 94.9041711920132, 90.94330557471866]","[-0.006395152169773209, -0.02664411053243938, -0.0077362602732048025, 0.006789887830207886, 0.008811305939391122]","[0.5, 0.5, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20348904750223595, 0.2149776606078884, 0.19349657883130922, 0.19605029901402085, 0.19198641404454556]","[0.5, 0.5, 0.0, 0.0, 0.0]",-0.0176879964744231
40,0.9995094904392536,"[107.14112644057545, 87.85029474668202, 103.84029293423286, 94.9041711920132, 90.94330557471866]","[106.0770429876575, 85.25602037373669, 103.2421122554316, 93.25038743039119, 90.74000615847811]","[-0.0099316059879968, -0.029530627989649602, -0.0057605835066366125, -0.017425827978372204, -0.0022354522408856623]","[0.0, 0.23699094355106354, 0.0, 0.0, 0.7630090713500977]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20604795909871254, 0.2195001470551471, 0.19884838507223343, 0.18478157317126742, 0.1908219356026395]","[0.0, 0.23699094355106354, 0.0, 0.0, 0.7630090713500977]",-0.009695292191174093
41,0.9963483656623606,"[106.0770429876575, 85.25602037373669, 103.2421122554316, 93.25038743039119, 90.74000615847811]","[105.74155565906749, 85.6943961108377, 102.61836896404847, 94.28561799007092, 89.61234752261105]","[-0.0031626760997575604, 0.005141874265058408, -0.006041558795696959, 0.011101622075860039, -0.012427359040483199]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20810684485969833, 0.19987784464193856, 0.19647153956591926, 0.19367350514974108, 0.20187026578270276]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.004546588469025061
42,0.9919926159031937,"[105.74155565906749, 85.6943961108377, 102.61836896404847, 94.28561799007092, 89.61234752261105]","[107.70452898355867, 85.31976474887065, 100.65252085232527, 93.17751542469672, 91.65208029509944]","[0.01856387786482182, -0.004371713658877958, -0.019156883232201084, -0.01175261496924047, 0.022761737962212467]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1958582060706959, 0.2048161328456065, 0.1991442893114839, 0.20441580298650294, 0.1957655687857107]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.005741170355754322
43,1.0013530304825602,"[107.70452898355867, 85.31976474887065, 100.65252085232527, 93.17751542469672, 91.65208029509944]","[107.8600946824583, 87.47491854336025, 99.47219603565856, 93.09182879982986, 91.46843413468254]","[0.0014443747200581448, 0.02525972499845787, -0.011726728815848074, -0.0009196062427326257, -0.0020037315009719236]","[0.25491032004356384, 0.3725448548793793, 0.0, 0.3725448548793793, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2110398022097202, 0.21316445584142238, 0.19955235097299567, 0.18174401381665262, 0.19449937715920898]","[0.25491032004356384, 0.3725448548793793, 0.0, 0.3725448548793793, 0.0]",0.008653356656859281
44,1.0067686913451561,"[107.8600946824583, 87.47491854336025, 99.47219603565856, 93.09182879982986, 91.46843413468254]","[109.18438815099428, 86.97869608693821, 99.91004113324561, 93.9020037523941, 92.1390738726047]","[0.012277881569033696, -0.005672739851435937, 0.0044016832344799155, 0.00870296526568742, 0.007331925426149486]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19263880262242836, 0.20262830206429508, 0.1986477621755734, 0.2030792687265208, 0.2030058644111825]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.004814454760120658
