step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
44,1.0000007819030718,"[101.81555731975759, 101.28529051379466, 89.50074125929994, 100.87200150776314, 111.00505486248494]","[101.24961688538424, 103.39258583159885, 88.65791793851436, 101.59672283664946, 111.8035100101102]","[-0.0055584868292374735, 0.02080554152645869, -0.009416942350720553, 0.007184563784337551, 0.007192962055776672]","[0.22170931100845337, 0.29662418365478516, 0.24653081595897675, 0.0, 0.2351357489824295]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20123565459266313, 0.20459066849927562, 0.20377814930135205, 0.2002618874778696, 0.19013364012883974]","[0.22170928120613098, 0.29662415385246277, 0.24653078615665436, 0.0, 0.23513571918010712]",0.0036313056388464653
45,0.9986419917977464,"[101.24961688538424, 103.39258583159885, 88.65791793851436, 101.59672283664946, 111.8035100101102]","[100.02956475562014, 102.78424356952274, 88.32339129534537, 102.27740275357442, 112.09691548772616]","[-0.012049943173071087, -0.005883809338775483, -0.00377322918186489, 0.006699821587940176, 0.0026242957630706813]","[0.0, 0.4837346076965332, 0.0, 0.03253078833222389, 0.4837346076965332]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19406717669219517, 0.19323462210152598, 0.19128451413801906, 0.207137443031045, 0.21427624403721496]","[0.0, 0.4837346076965332, 0.0, 0.03253078833222389, 0.4837346076965332]",-0.0021778357843174386
46,0.9951421519714208,"[100.02956475562014, 102.78424356952274, 88.32339129534537, 102.27740275357442, 112.09691548772616]","[101.14548306872537, 102.45707279875198, 85.9022778603657, 101.2043979774897, 111.70406073852224]","[0.011155884920938119, -0.0031830829260271467, -0.0274119165882534, -0.010491122644852418, -0.0035045991006499634]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20609903912912445, 0.18900371066965407, 0.1974994276281554, 0.20415155237959673, 0.2032462701934694]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.004686122841324119
47,0.995362557549296,"[101.14548306872537, 102.45707279875198, 85.9022778603657, 101.2043979774897, 111.70406073852224]","[101.16788492217019, 101.0056420375924, 86.0981746842791, 100.26747480929465, 111.89271713326896]","[0.00022148150134987003, -0.014166232955049493, 0.002280461342734491, -0.009257731748015982, 0.001688894687439552]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21043651690774456, 0.20665357846110863, 0.18608916948544443, 0.19915496896079526, 0.19766576618490708]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.0011111292914188738
48,0.9917192940308683,"[101.16788492217019, 101.0056420375924, 86.0981746842791, 100.26747480929465, 111.89271713326896]","[100.70677250707288, 101.75904807411132, 86.03806145409575, 99.26404552776063, 110.71822128206666]","[-0.004557893203480967, 0.007459049032513662, -0.0006981940140285412, -0.010007525206379373, -0.010496624635573203]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19677604608039126, 0.19487602209756502, 0.2086523173753612, 0.20170026598091068, 0.1979953484657719]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0042672082518865435
49,1.0000912950974692,"[100.70677250707288, 101.75904807411132, 86.03806145409575, 99.26404552776063, 110.71822128206666]","[101.55473334847484, 103.51735994911036, 86.28597259013442, 99.00909792505676, 110.14824798650302]","[0.008420097479962455, 0.017279169845598946, 0.002881412387132128, -0.002568378120681826, -0.005147962900447735]","[0.3799857497215271, 0.2400284707546234, 0.3799857497215271, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2060991596022948, 0.19824268618392607, 0.19410332576900208, 0.21321444264302905, 0.18834038580174797]","[0.3799857795238495, 0.2400284856557846, 0.3799857795238495, 0.0, 0.0]",0.007627855658436986
50,1.0134497039741779,"[101.55473334847484, 103.51735994911036, 86.28597259013442, 99.00909792505676, 110.14824798650302]","[101.43831586381664, 103.1606256533938, 88.9015339508533, 101.05791752155602, 109.75189850333162]","[-0.0011463521277607527, -0.003446130155289276, 0.030312706482929972, 0.020693245766667583, -0.0035983276213342255]","[0.0, 0.0, 0.5, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2026293940971204, 0.20246853795783312, 0.21011581667850762, 0.18996835624597952, 0.19481789502055935]","[0.0, 0.0, 0.5, 0.0, 0.5]",0.012380176088960321
51,1.0053483695476735,"[101.43831586381664, 103.1606256533938, 88.9015339508533, 101.05791752155602, 109.75189850333162]","[102.5948069359347, 102.08487269165528, 88.6161863362131, 98.91211503220966, 108.57915106575484]","[0.011400929345777733, -0.010427941425567785, -0.0032097040620013145, -0.021233393107360027, -0.010685441013498043]","[0.0, 0.5628049373626709, 0.39715576171875, 0.040039315819740295, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19897666986777957, 0.2097441804838757, 0.21419565804415214, 0.18503363510995813, 0.1920498564942346]","[0.0, 0.5628049373626709, 0.39715576171875, 0.040039315819740295, 0.0]",-0.0089652495106295
52,1.0041965420497476,"[102.5948069359347, 102.08487269165528, 88.6161863362131, 98.91211503220966, 108.57915106575484]","[102.47726407879914, 102.46962085348376, 88.00169567663275, 99.44231308372665, 111.18644550678712]","[-0.0011456998716217733, 0.0037689047523290255, -0.006934293665594617, 0.005360294351650826, 0.024012846070727883]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18954117413786775, 0.20265385105846445, 0.21014785095358587, 0.19246737389277938, 0.20518974995730244]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.002428177045343929
53,1.0071216088549404,"[102.47726407879914, 102.46962085348376, 88.00169567663275, 99.44231308372665, 111.18644550678712]","[103.24719099679456, 102.30711494221796, 88.89276278571714, 100.303136469946, 110.05844587460336]","[0.0075131486473271804, -0.0015858935547166282, 0.01012556749313861, 0.008656510086350978, -0.010145118202514194]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19857452135692294, 0.19590414264908862, 0.1932441786919842, 0.21473550795432744, 0.19754164934767685]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0023092857802902746
54,1.0093754880059262,"[103.24719099679456, 102.30711494221796, 88.89276278571714, 100.303136469946, 110.05844587460336]","[102.838271664385, 102.22730203029018, 89.38500978626183, 99.50962328924048, 112.07295961132797]","[-0.003960585546799512, -0.0007801306094191628, 0.005537537422830398, -0.007911150225529377, 0.018304035830379376]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21091105054303327, 0.19509322605322896, 0.1981825942968826, 0.197698951533101, 0.1981141775737542]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.001640611639020304
55,1.0084659240448304,"[102.838271664385, 102.22730203029018, 89.38500978626183, 99.50962328924048, 112.07295961132797]","[102.14362734764809, 101.69122051145574, 88.5615623113515, 98.64192097608893, 112.31650793353789]","[-0.006754725701768887, -0.0052440151328222865, -0.009212366557651811, -0.008719782916165202, 0.002173122964313159]","[0.34434258937835693, 0.0, 0.0, 0.0, 0.6556574106216431]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1973134925428617, 0.1946500856596004, 0.20438025232560753, 0.2049482520510119, 0.19870791742091845]","[0.34434258937835693, 0.0, 0.0, 0.0, 0.6556574106216431]",-0.0017717963361816367
56,1.0121436737047116,"[102.14362734764809, 101.69122051145574, 88.5615623113515, 98.64192097608893, 112.31650793353789]","[102.11813133425876, 102.2493054095392, 89.74395027918249, 99.00165577988356, 113.23827391545878]","[-0.0002496094377239308, 0.005488034220423139, 0.013351028786892084, 0.0036468754889905095, 0.008206861118459363]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18586273152953844, 0.2045129032554096, 0.20646908503915234, 0.20053522705753707, 0.20262005311836254]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.0023178983657836413
57,1.0013002107160296,"[102.11813133425876, 102.2493054095392, 89.74395027918249, 99.00165577988356, 113.23827391545878]","[100.62993411898533, 101.30768012969959, 87.69435340430738, 100.44871670683052, 111.87477589790566]","[-0.014573290715653428, -0.009209111749640946, -0.022838273426777637, 0.01461653257763991, -0.012040964334824376]","[0.0, 0.46881014108657837, 0.0, 0.0, 0.5311897993087769]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20957275164058983, 0.18996219852230697, 0.19923525259106425, 0.20666223590856778, 0.19456756133747108]","[0.0, 0.46881017088890076, 0.0, 0.0, 0.5311898589134216]",-0.011579193544413042
58,0.9992099408414935,"[100.62993411898533, 101.30768012969959, 87.69435340430738, 100.44871670683052, 111.87477589790566]","[100.41986353524396, 102.02784904631278, 87.71689102194706, 101.27509178857746, 110.52263194175892]","[-0.0020875556123586586, 0.007108729720107998, 0.0002570019250358938, 0.008226835631547077, -0.012086227170463187]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20813974077318517, 0.18641659322518223, 0.20284826564402172, 0.20117849325926396, 0.20141690709834692]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.0033270524962871395
59,0.9940428291574555,"[100.41986353524396, 102.02784904631278, 87.71689102194706, 101.27509178857746, 110.52263194175892]","[98.7898421251406, 100.64976855611367, 88.38320889285225, 100.22134441948783, 109.95109761297115]","[-0.016232061593384712, -0.013506905252639092, 0.007596232186780014, -0.010404802903456562, -0.005171197235774652]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1984950710554522, 0.1997523331943119, 0.20827558361063814, 0.2081086160807753, 0.1853683960588224]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.006357412708214775
60,0.9921048755025934,"[98.7898421251406, 100.64976855611367, 88.38320889285225, 100.22134441948783, 109.95109761297115]","[99.56396792439564, 100.46173712816385, 88.47467729642688, 101.06294834982728, 108.36428670196285]","[0.007836087016663447, -0.001868175462768138, 0.0010349070227299772, 0.008397452011986755, -0.01443196971615407]","[0.0, 0.0, 0.8070409297943115, 0.0, 0.19295910000801086]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18569324279768654, 0.19440980342450376, 0.21216908919686991, 0.18502107978720278, 0.22270678479373696]","[0.0, 0.0, 0.8070409297943115, 0.0, 0.19295910000801086]",-0.0030521595502432095
61,0.9897950080002649,"[99.56396792439564, 100.46173712816385, 88.47467729642688, 101.06294834982728, 108.36428670196285]","[98.67094422459392, 101.09512614145534, 86.89804370591622, 101.17462548129548, 108.16340499148707]","[-0.008969346224528116, 0.006304778629135658, -0.01782016774391023, 0.0011050254647393652, -0.0018537630485980505]","[0.04474363103508949, 0.6164121031761169, 0.32695579528808594, 0.011888467706739902, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20224293960997478, 0.19436288461468515, 0.19372468641426854, 0.2053472449292191, 0.2043222444318524]","[0.04474363103508949, 0.6164121031761169, 0.32695579528808594, 0.011888467706739902, 0.0]",-0.0032290881235909636
62,0.9854693251150265,"[98.67094422459392, 101.09512614145534, 86.89804370591622, 101.17462548129548, 108.16340499148707]","[100.51086338290365, 104.08013763598801, 86.51827478671464, 101.50065105737951, 108.04973487017031]","[0.01864702089119284, 0.02952675968133175, -0.004370281573734961, 0.0032224045755850977, -0.0010509110851836135]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1981097786118331, 0.19337845284431812, 0.21130751937758438, 0.20269982811081141, 0.194504421055453]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.005698068471170264
63,0.9937522166194328,"[100.51086338290365, 104.08013763598801, 86.51827478671464, 101.50065105737951, 108.04973487017031]","[102.62836814876296, 104.66263818826343, 85.51060896153635, 101.06852445745562, 109.24759594677718]","[0.021067421914311053, 0.005596654323351002, -0.0116468552760951, -0.004257377617012566, 0.011086200980004141]","[0.5, 0.0, 0.0, 0.5, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2084880052228958, 0.20383785839995422, 0.19888395649020246, 0.1902567248560654, 0.19853345503088207]","[0.5, 0.0, 0.0, 0.5, 0.0]",0.007499526351086753
64,1.0096913584312537,"[102.62836814876296, 104.66263818826343, 85.51060896153635, 101.06852445745562, 109.24759594677718]","[103.9530076297492, 106.21193975574094, 83.7003097949954, 102.6895981185731, 107.82593608729502]","[0.012907147457183863, 0.014802814015548558, -0.02117046280602722, 0.01603935220999355, -0.013013191248389216]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19518902163708055, 0.20182341489073777, 0.20788108316872014, 0.18870705926230408, 0.20639942104115738]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.01464473122920479
65,1.0118712196810327,"[103.9530076297492, 106.21193975574094, 83.7003097949954, 102.6895981185731, 107.82593608729502]","[105.16714426311006, 105.1840682062186, 82.83613200574003, 104.12678301785128, 107.9060447692023]","[0.011679668160110119, -0.009677551807133688, -0.010324666555858432, 0.013995428218724723, 0.0007429444604350213]","[0.0, 0.5, 0.0, 0.5, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2003890027449224, 0.20410213675563182, 0.1869282628118419, 0.1955099399652127, 0.21307065772239117]","[0.0, 0.5, 0.0, 0.5, 0.0]",0.0012108048393459875
66,1.0116938447077353,"[105.16714426311006, 105.1840682062186, 82.83613200574003, 104.12678301785128, 107.9060447692023]","[104.66973728103697, 107.25812979084138, 83.24503616470771, 103.27560349649765, 110.25907653461253]","[-0.004729680410724675, 0.019718400514386662, 0.004936301938136757, -0.008174453264418093, 0.02180630168071752]","[0.0, 0.0, 0.6101219654083252, 0.3898780941963196, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20694520276376477, 0.19238103200762463, 0.21909839435452821, 0.18854709252690183, 0.19302827834718048]","[0.0, 0.0, 0.6101219654083252, 0.3898780941963196, 0.0]",-0.0010958460766100119
67,1.021412076550716,"[104.66973728103697, 107.25812979084138, 83.24503616470771, 103.27560349649765, 110.25907653461253]","[104.52697980209953, 106.4753868130026, 84.28510174249917, 104.47312043951362, 113.18459703314046]","[-0.0013638849455993025, -0.0072977496378611745, 0.01249402517807296, 0.01159535168493671, 0.02653314892955367]","[0.20840972661972046, 0.0, 0.7915902733802795, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20933569652242648, 0.19835299839651443, 0.18004846582646852, 0.19545503580739018, 0.2168078034472004]","[0.20840972661972046, 0.0, 0.7915902733802795, 0.0, 0.0]",0.008514773741076202
68,1.0089120012439192,"[104.52697980209953, 106.4753868130026, 84.28510174249917, 104.47312043951362, 113.18459703314046]","[103.24777511173538, 105.61506615707508, 82.98901825490125, 104.36068319748085, 114.89510899358797]","[-0.012238033594638112, -0.00807999559032795, -0.015377373471738792, -0.0010762312981535396, 0.015112586034534954]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2089094649084026, 0.1892565138989072, 0.19988236710487198, 0.18857290551221406, 0.21337874857560413]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.013548097898156792
69,0.9945727218732173,"[103.24777511173538, 105.61506615707508, 82.98901825490125, 104.36068319748085, 114.89510899358797]","[101.97620292613614, 106.85848407228879, 82.32207681510106, 104.67658064637111, 112.42737174984173]","[-0.012315734496197488, 0.011773111171132057, -0.008036502344824505, 0.003026977585921743, -0.021478174879349835]","[0.0, 0.03106365166604519, 0.46368131041526794, 0.0, 0.5052549839019775]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18883750611646113, 0.2048517355735219, 0.19866893033722877, 0.20912758312682905, 0.19851424484595917]","[0.0, 0.031063653528690338, 0.46368134021759033, 0.0, 0.5052550435066223]",-0.015207935057971415
70,0.989151385578229,"[101.97620292613614, 106.85848407228879, 82.32207681510106, 104.67658064637111, 112.42737174984173]","[100.53852798896963, 106.27645154788638, 83.75314340963045, 104.35184743508007, 111.79856996010746]","[-0.01409814148706683, -0.005446760072028234, 0.017383752328596316, -0.003102252760701833, -0.0055929599700453156]","[0.0, 0.9715474843978882, 0.0, 0.0, 0.028452478349208832]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.17842606422832466, 0.20439377473670617, 0.20068404300430576, 0.20514487263243505, 0.21135124539822825]","[0.0, 0.971547544002533, 0.0, 0.0, 0.02845248021185398]",-0.006664852654503929
71,0.991083648112975,"[100.53852798896963, 106.27645154788638, 83.75314340963045, 104.35184743508007, 111.79856996010746]","[101.69284822223456, 107.77362421369278, 84.1266042782672, 102.64739706735664, 111.3595360784202]","[0.011481371931281603, 0.014087529683203641, 0.0044590668891097175, -0.016333686557718306, -0.003927008027418506]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20756819481924133, 0.1844155800775333, 0.19345231610011868, 0.22257490891180834, 0.1919890000912983]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0013687893137038919
72,0.9852720246543828,"[101.69284822223456, 107.77362421369278, 84.1266042782672, 102.64739706735664, 111.3595360784202]","[100.40910093453714, 107.2303967674337, 84.65500307266295, 102.08807646475452, 111.46963402105278]","[-0.01262377158413328, -0.005040448905958415, 0.006280995161149743, -0.005448950665890637, 0.0009886709886708408]","[0.4432547688484192, 0.0, 0.0, 0.12718968093395233, 0.4295555651187897]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2071248079015299, 0.20413330762815363, 0.1905816414103005, 0.1945357193480524, 0.2036245237119637]","[0.4432547688484192, 0.0, 0.0, 0.12718968093395233, 0.4295555651187897]",-0.006656054457300536
73,0.9712632676010121,"[100.40910093453714, 107.2303967674337, 84.65500307266295, 102.08807646475452, 111.46963402105278]","[100.18715035390024, 107.42776891090365, 82.05654675123533, 100.63657167678255, 111.71753407740582]","[-0.0022104627824683265, 0.00184063613881816, -0.030694657458074332, -0.014218161789668905, 0.002223924556047365]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19518033598115064, 0.2131452243273652, 0.18888341965092123, 0.19304484541010844, 0.2097461746304544]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.015560863448964679
74,0.9751155241988739,"[100.18715035390024, 107.42776891090365, 82.05654675123533, 100.63657167678255, 111.71753407740582]","[100.65183873471734, 106.9097691040864, 82.51523518401116, 100.39082526056758, 113.60185338397726]","[0.004638203394104404, -0.004821842732737627, 0.00558990660631139, -0.002441919593646746, 0.016866817927308098]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20044433078312487, 0.19791346076571856, 0.21455342564407573, 0.1987377404418295, 0.18835104236525135]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0033769152226142732
75,0.9931167235895857,"[100.65183873471734, 106.9097691040864, 82.51523518401116, 100.39082526056758, 113.60185338397726]","[102.5099301845422, 108.00397960717787, 81.35961499874733, 99.12772206449996, 112.46793601255536]","[0.018460581278819225, 0.010234897262065557, -0.01400493112195299, -0.012581858877932258, -0.00998150415371509]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20809149173101074, 0.18119912455986342, 0.20357612242338882, 0.20953189932114583, 0.19760136196459124]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.017069425345867036
76,1.0061142500393692,"[102.5099301845422, 108.00397960717787, 81.35961499874733, 99.12772206449996, 112.46793601255536]","[102.39684408381721, 107.11824102765407, 81.74198464831927, 100.82672989568495, 111.74235439231386]","[-0.00110317215631113, -0.008200980952232777, 0.00469974752926042, 0.01713958311358636, -0.006451453151594236]","[0.0, 0.0, 0.32572540640830994, 0.6742745637893677, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1878291823030837, 0.19534890296669524, 0.21993515227117996, 0.1943012036890691, 0.20258555876997178]","[0.0, 0.0, 0.32572540640830994, 0.6742745637893677, 0.0]",0.01206580418979148
77,1.0070126738980212,"[102.39684408381721, 107.11824102765407, 81.74198464831927, 100.82672989568495, 111.74235439231386]","[100.3027950356875, 106.31740487635132, 82.09534843808932, 102.36960709175737, 110.36247441354143]","[-0.020450328004402454, -0.0074761884028323395, 0.0043229166907352385, 0.01530226357304934, -0.01234876413940439]","[0.0, 0.0, 0.0, 0.4788873791694641, 0.5211126208305359]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1996897148264932, 0.21094892345486235, 0.18658608752968947, 0.18796640316548793, 0.21480887102346707]","[0.0, 0.0, 0.0, 0.4788873791694641, 0.5211126208305359]",7.299706463360792e-07
78,1.0105924897369363,"[100.3027950356875, 106.31740487635132, 82.09534843808932, 102.36960709175737, 110.36247441354143]","[101.12935308997447, 104.66865326914326, 81.87090978814278, 103.70065869629235, 111.99286985559532]","[0.008240628329378953, -0.015507824039963891, -0.0027338777923062376, 0.013002410015522577, 0.014773096115483912]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20351790559837313, 0.19823259983607933, 0.2029130352577123, 0.20777214108745282, 0.18756431822038244]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0029782092671503803
79,1.001354900052801,"[101.12935308997447, 104.66865326914326, 81.87090978814278, 103.70065869629235, 111.99286985559532]","[101.8411818247905, 101.60640452824292, 80.79516839282442, 104.22993990210288, 113.38098324786891]","[0.007038794504921948, -0.029256598277099522, -0.013139482608683039, 0.005103932920625292, 0.012394658642674684]","[0.2849728763103485, 0.29781991243362427, 0.29781991243362427, 0.0, 0.11938734352588654]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2032382765686987, 0.19892448846137245, 0.20504218874333036, 0.1904034772694313, 0.2023915689571672]","[0.2849728763103485, 0.29781991243362427, 0.29781991243362427, 0.0, 0.11938734352588654]",-0.009850537705728277
80,1.009934410619687,"[101.8411818247905, 101.60640452824292, 80.79516839282442, 104.22993990210288, 113.38098324786891]","[101.06885145521964, 100.7820977727862, 80.75554433820875, 106.42005427954201, 114.47464114881973]","[-0.007583674459901537, -0.008112744066517874, -0.0004904260416046235, 0.0210123346468028, 0.009645867142992629]","[0.0, 0.0, 0.10634709149599075, 0.0, 0.8936529159545898]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2121484144184535, 0.19073791817503938, 0.20657268061362608, 0.19501762847443815, 0.19552335831844284]","[0.0, 0.0, 0.10634709149599075, 0.0, 0.8936529159545898]",0.007442429854567661
81,1.0059709158916255,"[101.06885145521964, 100.7820977727862, 80.75554433820875, 106.42005427954201, 114.47464114881973]","[102.07318713808506, 100.68994537142392, 81.73065230193117, 104.38329215719672, 113.59123352066675]","[0.009937143525474866, -0.0009143727249063858, 0.012074811354606384, -0.019138893849792345, -0.007717059597544661]","[0.37568360567092896, 0.0, 0.0, 0.2486327588558197, 0.37568360567092896]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19498870135062996, 0.2088200417192659, 0.1962016738278176, 0.20133749872335877, 0.19865208437892787]","[0.37568363547325134, 0.0, 0.0, 0.2486327737569809, 0.37568363547325134]",-0.004654115670150611
82,1.0027244938784032,"[102.07318713808506, 100.68994537142392, 81.73065230193117, 104.38329215719672, 113.59123352066675]","[100.27443158888903, 98.6790212549764, 82.43272357888867, 105.42570995540792, 113.80532433563744]","[-0.0176222140175036, -0.019971449075969188, 0.008590060854572527, 0.009986443008919167, 0.0018847476898975414]","[0.4508274793624878, 0.0, 0.5491725206375122, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19890031341574374, 0.1951588124648965, 0.2104836338419773, 0.19139450697070062, 0.20406273330668193]","[0.4508274793624878, 0.0, 0.5491725206375122, 0.0, 0.0]",-0.004096579833600269
83,0.9889348871658671,"[100.27443158888903, 98.6790212549764, 82.43272357888867, 105.42570995540792, 113.80532433563744]","[100.60510571076753, 100.12182430199871, 83.1909799135284, 105.73233048301357, 112.24025768576325]","[0.003297691312120513, 0.014621173058600319, 0.009198486980890165, 0.0029084037255745, -0.013752139093760236]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18770844430969957, 0.18840018987869292, 0.2111990556389371, 0.2068553121978276, 0.20583699797484287]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.015030910825864484
84,0.9805651781990736,"[100.60510571076753, 100.12182430199871, 83.1909799135284, 105.73233048301357, 112.24025768576325]","[98.0583101467736, 100.56338168307032, 84.42510446446867, 104.83748002722696, 109.43822078533837]","[-0.025314774493809426, 0.00441020111399218, 0.014834836087074244, -0.008463356966584335, -0.02496463352988449]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20809601887098791, 0.21030745395293415, 0.19650150837099503, 0.1968134187336727, 0.18828160007141015]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.00975316643133501
85,0.9888078059755755,"[98.0583101467736, 100.56338168307032, 84.42510446446867, 104.83748002722696, 109.43822078533837]","[97.16950395407791, 102.60720128982624, 84.6590870739966, 104.50557566232833, 104.8191704851181]","[-0.009064057817897514, 0.02032369608648504, 0.002771481433302842, -0.003165894151714025, -0.042206920645032106]","[0.0, 0.49263912439346313, 0.0, 0.5073609352111816, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20565745764022691, 0.19948076850150992, 0.2105053372895424, 0.19267810386109657, 0.19167833270762422]","[0.0, 0.49263912439346313, 0.0, 0.5073609352111816, 0.0]",0.007498018009025458
86,0.9677526480076112,"[97.16950395407791, 102.60720128982624, 84.6590870739966, 104.50557566232833, 104.8191704851181]","[95.65892634986997, 99.01646881385689, 83.32579224243705, 101.93416087287575, 105.14240688367947]","[-0.015545799275890448, -0.03499493632836643, -0.015748986643267064, -0.024605527247284535, 0.003083752686320576]","[0.3655792474746704, 0.0, 0.0, 0.6344207525253296, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1949154996019049, 0.17977932490875578, 0.2251562826699906, 0.1974048157267279, 0.20274407709262085]","[0.3655792474746704, 0.0, 0.0, 0.6344207525253296, 0.0]",-0.02240809491349484
87,0.961182487856539,"[95.65892634986997, 99.01646881385689, 83.32579224243705, 101.93416087287575, 105.14240688367947]","[96.26677889240266, 97.81201648200236, 82.37118303965512, 101.48579036575599, 106.00583324904439]","[0.00635437345710403, -0.012164161641825471, -0.011456347153645791, -0.004398628519431618, 0.008211970706740016]","[0.0, 0.0, 0.3387017548084259, 0.6612982749938965, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2022791734998626, 0.17964180487771458, 0.2072922711541619, 0.20359528597939983, 0.20719146448886097]","[0.0, 0.0, 0.3387017548084259, 0.6612982749938965, 0.0]",-0.007761729866009083
