step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
45,1.2178751377240489,"[105.44771586919263, 100.75327241480534, 99.1144347971618, 98.32261851995631, 101.24618319254414]","[103.80462744244277, 99.00146210616373, 99.48903908849151, 97.6312233547935, 104.05746892610584]","[-0.01558202008650536, -0.01738713062767167, 0.0037795129649513997, -0.007031903498608224, 0.027766831745305035]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18840536356744836, 0.19990506804980188, 0.19384552809937391, 0.20702636916712894, 0.21081767111624683]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.008325464476546031
46,1.221280232029486,"[103.80462744244277, 99.00146210616373, 99.48903908849151, 97.6312233547935, 104.05746892610584]","[102.41519721378118, 100.37845526190101, 99.48693215405474, 98.58470702685106, 105.67197367275391]","[-0.013385050964437858, 0.01390881635930457, -2.1177553387498563e-05, 0.009766175607495797, 0.015515510451196654]","[0.0, 0.0, 0.7121685743331909, 0.28783145546913147, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1974325280238954, 0.20192591766995194, 0.2129109271763626, 0.19437244591361044, 0.19335818121617973]","[0.0, 0.0, 0.7121685743331909, 0.28783145546913147, 0.0]",0.0019044914071966958
47,1.2137851954969832,"[102.41519721378118, 100.37845526190101, 99.48693215405474, 98.58470702685106, 105.67197367275391]","[104.10562214693732, 100.86194943358583, 97.7866231117849, 99.69568214035885, 104.61786936762545]","[0.0165056063860088, 0.004816712614507994, -0.01709077770773875, 0.011269243952869894, -0.00997524952446543]","[0.0, 0.5, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20480763208692115, 0.19302604770226015, 0.19965655864704726, 0.20669132273106713, 0.19581843883270425]","[0.0, 0.5, 0.5, 0.0, 0.0]",-0.006964426200122154
48,1.243300468269399,"[104.10562214693732, 100.86194943358583, 97.7866231117849, 99.69568214035885, 104.61786936762545]","[102.03007855513403, 100.0296156793656, 97.32550753159775, 102.11995396664354, 104.9171936288131]","[-0.019936902051973918, -0.008252207684804794, -0.004715528213506563, 0.024316718379755044, 0.0028611198354253345]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1965593291845396, 0.19254073103419955, 0.18868563660196394, 0.21398131773492218, 0.20823298544437463]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.022774510324524124
49,1.256000496909924,"[102.03007855513403, 100.0296156793656, 97.32550753159775, 102.11995396664354, 104.9171936288131]","[102.1128767507374, 97.83995584292636, 98.31966523092318, 100.67154614575327, 104.04224930773023]","[0.0008115077119991845, -0.021890115457985675, 0.010214770254372047, -0.01418339672737588, -0.008339379760559866]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1984797366569286, 0.21601413208757111, 0.19554908509901123, 0.1960646043126946, 0.1938924418437943]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.008995544489121748
50,1.2467899500886668,"[102.1128767507374, 97.83995584292636, 98.31966523092318, 100.67154614575327, 104.04224930773023]","[102.68465139191278, 99.30570964816964, 97.51451292298724, 100.90284468608775, 103.63705566014781]","[0.005599437204879763, 0.014981137231873071, -0.008189127841768805, 0.00229755625288204, -0.003894510646189159]","[0.026458483189344406, 0.0, 0.8591966032981873, 0.0, 0.1143449991941452]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20624416760812514, 0.2183401621742316, 0.1769252485872931, 0.20029709149634578, 0.19819333013400436]","[0.026458479464054108, 0.0, 0.8591964840888977, 0.0, 0.11434498429298401]",-0.00839253986641438
51,1.2519255400013747,"[102.68465139191278, 99.30570964816964, 97.51451292298724, 100.90284468608775, 103.63705566014781]","[101.59558699887249, 97.95247388078613, 100.20968667438022, 102.6052893683061, 104.52781534501665]","[-0.010605912161922781, -0.013626968400688043, 0.02763869367343831, 0.016872117803167202, 0.008594992198445572]","[0.0, 0.5699567794799805, 0.43004322052001953, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20798421051943106, 0.21058854988883302, 0.19706374698968457, 0.1848587349515875, 0.19950475765046385]","[0.0, 0.5699567794799805, 0.43004322052001953, 0.0, 0.0]",0.0032688141584665924
52,1.2553688306384805,"[101.59558699887249, 97.95247388078613, 100.20968667438022, 102.6052893683061, 104.52781534501665]","[101.08839323932197, 97.7583201185615, 100.52636016107391, 104.00095905145993, 104.94215902645823]","[-0.00499228140249976, -0.0019821220897486115, 0.0031601085404316413, 0.01360231711002744, 0.0039639561974384365]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20723148693338203, 0.19523077804693065, 0.2037236509655628, 0.19151056540992534, 0.2023035186441992]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.002209200376127049
53,1.2662692831857076,"[101.08839323932197, 97.7583201185615, 100.52636016107391, 104.00095905145993, 104.94215902645823]","[102.51300509702546, 100.23038564108089, 97.64363506899195, 103.65259304878327, 108.57694829417852]","[0.014092734210650486, 0.025287520484407466, -0.028676310248008083, -0.0033496422134365452, 0.03463612052048484]","[0.0, 0.0, 0.409920334815979, 0.0, 0.590079665184021]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1861431988451992, 0.20251932678144208, 0.2196532041988615, 0.19903201578287463, 0.19265225439162242]","[0.0, 0.0, 0.409920334815979, 0.0, 0.590079665184021]",0.007724887626678867
54,1.2708055073492228,"[102.51300509702546, 100.23038564108089, 97.64363506899195, 103.65259304878327, 108.57694829417852]","[102.27725374994405, 99.61967311064805, 100.15864317145787, 104.04170206949253, 110.84275200587282]","[-0.00229972135592233, -0.006093087705157202, 0.0257570101798124, 0.003753972855518674, 0.020868183783866647]","[0.25977450609207153, 0.39873039722442627, 0.24211649596691132, 0.09937863051891327, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18654796835022416, 0.2055965063053364, 0.21216372468845068, 0.20460001348435874, 0.19109178717163]","[0.25977450609207153, 0.39873039722442627, 0.24211649596691132, 0.09937863051891327, 0.0]",0.002903532033118942
55,1.2676458133887758,"[102.27725374994405, 99.61967311064805, 100.15864317145787, 104.04170206949253, 110.84275200587282]","[102.02295455223368, 100.90355995400361, 99.1212517247215, 104.92711255338975, 111.51736665814215]","[-0.002486371000262665, 0.012887884523868505, -0.010357483027805127, 0.008510149933012686, 0.006086231531255947]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20833219213493273, 0.20719200234678306, 0.18500032175420894, 0.20490604774978624, 0.1945694360142889]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.003978873771087356
56,1.2676440387915957,"[102.02295455223368, 100.90355995400361, 99.1212517247215, 104.92711255338975, 111.51736665814215]","[103.1691521733709, 101.58570887539372, 100.90485435715065, 103.74651659743402, 111.41186154974686]","[0.011234703270138965, 0.006760404902473838, 0.017994149603584038, -0.011251581476189052, -0.0009460867984689686]","[0.5003130435943604, 0.0, 0.0, 0.49968695640563965, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18833781921222836, 0.21122908690519843, 0.20013877477111985, 0.1856318759210572, 0.21466244319039623]","[0.5003130435943604, 0.0, 0.0, 0.49968695640563965, 0.0]",-0.0008891967928443634
57,1.258277870265068,"[103.1691521733709, 101.58570887539372, 100.90485435715065, 103.74651659743402, 111.41186154974686]","[102.40178005997274, 102.66144735279258, 100.78793575666855, 104.3524106433845, 114.40151725209789]","[-0.007437999607757119, 0.010589466661283742, -0.0011587014443158264, 0.005840138694020151, 0.026834267561502947]","[0.9921396970748901, 0.0, 0.007860306650400162, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19285552042557375, 0.21393046891192502, 0.201729404056862, 0.20065495044788376, 0.19082965615775546]","[0.9921396970748901, 0.0, 0.007860306650400162, 0.0, 0.0]",-0.008873861433718372
58,1.26511500596524,"[102.40178005997274, 102.66144735279258, 100.78793575666855, 104.3524106433845, 114.40151725209789]","[102.72048103048235, 102.99862812141136, 101.34858916991126, 105.07990183276407, 115.17099753944908]","[0.0031122600634770166, 0.0032843952361208103, 0.005562703601711809, 0.006971484270408497, 0.0067261370813425595]","[0.04036245122551918, 0.37481918931007385, 0.0, 0.5848183631896973, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1977078653822685, 0.19989100710895472, 0.20019377471197644, 0.20557718106298287, 0.19663017173381747]","[0.04036245122551918, 0.37481918931007385, 0.0, 0.5848183631896973, 0.0]",0.0045682007042441315
59,1.2572676455509053,"[102.72048103048235, 102.99862812141136, 101.34858916991126, 105.07990183276407, 115.17099753944908]","[101.87374848505421, 102.0939820597868, 103.90340345064928, 106.05778427398455, 114.40064065730034]","[-0.008243074184756505, -0.008783088455879183, 0.025208187915224545, 0.00930608445729992, -0.0066888096708970935]","[0.46795082092285156, 0.40338075160980225, 0.0, 0.128668412566185, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19715253927966975, 0.18889430111554387, 0.20180860109342788, 0.20180218825164012, 0.2103423702597183]","[0.46795082092285156, 0.40338075160980225, 0.0, 0.128668412566185, 0.0]",-0.007127081419876381
60,1.2629332398033453,"[101.87374848505421, 102.0939820597868, 103.90340345064928, 106.05778427398455, 114.40064065730034]","[101.73765226097827, 102.3134929689037, 102.85088714515345, 108.65184054864356, 115.50677713559317]","[-0.0013359302676087211, 0.002150086662192871, -0.010129757741725363, 0.024458895614466646, 0.009668971012202442]","[0.4691269099712372, 0.0, 0.0, 0.0, 0.5308730602264404]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2120860992751843, 0.1836611542893169, 0.2056245301507195, 0.19363772966726578, 0.20499048661751354]","[0.4691269099712372, 0.0, 0.0, 0.0, 0.5308730602264404]",0.003501923761751953
61,1.2618854519407665,"[101.73765226097827, 102.3134929689037, 102.85088714515345, 108.65184054864356, 115.50677713559317]","[102.00345477051403, 103.80355949432969, 102.2749549958047, 108.95152856286161, 116.64188060636333]","[0.002612626727948482, 0.014563734285553773, -0.005599680910247588, 0.0027582414867963327, 0.009827159054378825]","[0.191920205950737, 0.0, 0.42593616247177124, 0.38214364647865295, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20591796321819028, 0.19601378333920372, 0.19256012874470171, 0.19444887156621732, 0.21105925313168697]","[0.191920205950737, 0.0, 0.42593616247177124, 0.38214364647865295, 0.0]",-0.0015415786863543896
62,1.2598442215100398,"[102.00345477051403, 103.80355949432969, 102.2749549958047, 108.95152856286161, 116.64188060636333]","[103.27724690770285, 103.3800481671777, 102.16805707913883, 110.65973545380106, 116.45320028215109]","[0.012487735244405012, -0.00407993068075011, -0.0010452013073020373, 0.015678594999737602, -0.0016176035848478015]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2054704742426199, 0.21125593708138118, 0.19521943211349393, 0.19455472273449298, 0.1934994338280121]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.002862126041497004
63,1.2546864674345315,"[103.27724690770285, 103.3800481671777, 102.16805707913883, 110.65973545380106, 116.45320028215109]","[101.47916401063304, 104.1946053715908, 102.09746287986134, 110.29473219942737, 115.71026848777304]","[-0.017410252024598612, 0.007879249612032069, -0.0006909615519341039, -0.003298428763423836, -0.006379659748105023]","[0.41759321093559265, 0.41759321093559265, 0.16481360793113708, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19658686405813863, 0.17808641882208143, 0.20031822497234783, 0.20702763235778845, 0.21798085978964368]","[0.41759321093559265, 0.41759321093559265, 0.16481360793113708, 0.0, 0.0]",-0.004925762981683853
64,1.271674098260608,"[101.47916401063304, 104.1946053715908, 102.09746287986134, 110.29473219942737, 115.71026848777304]","[103.57379544670914, 103.69113478747059, 103.47979548063329, 108.6054050190001, 115.64180268875086]","[0.020641000115616075, -0.0048320216034666436, 0.01353934330766421, -0.015316481093337662, -0.0005917002865602431]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20588991736735085, 0.19273342788995196, 0.18278508798962284, 0.2118746107884312, 0.2067169559646432]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.012177168129364278
65,1.2842460919459249,"[103.57379544670914, 103.69113478747059, 103.47979548063329, 108.6054050190001, 115.64180268875086]","[102.93466770363504, 104.33222928871498, 104.50281492965708, 111.02074828372139, 117.93388681232007]","[-0.006170747536262132, 0.006182732039324369, 0.00988617579182648, 0.02223962301230525, 0.019820549924652594]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19880669010434152, 0.20440417648230344, 0.21163554860011935, 0.19399945958100545, 0.19115412523223022]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.00856581140289827
66,1.2953499392925185,"[102.93466770363504, 104.33222928871498, 104.50281492965708, 111.02074828372139, 117.93388681232007]","[102.65182172701243, 104.01199000719522, 106.73759080909747, 110.64214296597095, 118.18014910634062]","[-0.0027478203692945123, -0.00306941856512597, 0.021384839068159682, -0.0034102212748817785, 0.0020881385382680987]","[0.0, 0.0, 0.4862428307533264, 0.5137571692466736, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19255649514657933, 0.18521450883090454, 0.20499436549153846, 0.21143768979564923, 0.2057969407353283]","[0.0, 0.0, 0.4862428307533264, 0.5137571692466736, 0.0]",0.007742423503626872
67,1.2823411572743533,"[102.65182172701243, 104.01199000719522, 106.73759080909747, 110.64214296597095, 118.18014910634062]","[101.6255978715845, 100.93597444515137, 108.2507138945437, 109.11092099455408, 119.73254927339568]","[-0.009997132424566435, -0.02957366320778076, 0.014176103039017233, -0.01383940992437042, 0.013135879238552806]","[0.0, 0.3377563953399658, 0.0, 0.32448717951774597, 0.3377563953399658]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21806861410196413, 0.20213282958655782, 0.1756091818118142, 0.20044221632499246, 0.2037471581746714]","[0.0, 0.3377563953399658, 0.0, 0.32448717951774597, 0.3377563953399658]",-0.01084570899714835
68,1.2808495194413556,"[101.6255978715845, 100.93597444515137, 108.2507138945437, 109.11092099455408, 119.73254927339568]","[103.39364903326069, 99.28692320565018, 108.50019960290952, 110.8296432405523, 121.09566323726375]","[0.017397695056223107, -0.016337596665273048, 0.002304702660980786, 0.015752064324376903, 0.011384656654687587]","[0.0, 0.45262813568115234, 0.0, 0.0, 0.5473719239234924]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1892634830405256, 0.19729924581171515, 0.2004785837381717, 0.21812945065552017, 0.1948292367540674]","[0.0, 0.45262813568115234, 0.0, 0.0, 0.5473719239234924]",-0.0020721162210794127
69,1.2780464629709591,"[103.39364903326069, 99.28692320565018, 108.50019960290952, 110.8296432405523, 121.09566323726375]","[104.08200124058834, 98.15370008288329, 108.0132129633513, 111.10849403064293, 121.100890405862]","[0.006657586938499655, -0.011413619096844001, -0.0044883478679348535, 0.0025160307471656534, 4.316561352004484e-05]","[0.2627817690372467, 0.2627817690372467, 0.21165472269058228, 0.0, 0.2627817690372467]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1922058323141806, 0.19525171631958743, 0.1970066989189509, 0.21111498987949376, 0.2044207625677874]","[0.2627817690372467, 0.2627817690372467, 0.21165472269058228, 0.0, 0.2627817690372467]",-0.002817105989652434
70,1.2658112941880377,"[104.08200124058834, 98.15370008288329, 108.0132129633513, 111.10849403064293, 121.100890405862]","[104.7532582250223, 96.0582948066638, 106.68576975583908, 110.85561691683752, 120.01042478051268]","[0.006449308972089459, -0.021348204646896504, -0.01228963726838324, -0.002275947631291532, -0.009004604521855268]","[0.0, 0.0, 0.17312811315059662, 0.0, 0.826871931552887]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21130623674101992, 0.1847221474168186, 0.21358691166179497, 0.19660598788205702, 0.19377871629830948]","[0.0, 0.0, 0.17312811315059662, 0.0, 0.826871931552887]",-0.010655185885810063
71,1.2754384526259412,"[104.7532582250223, 96.0582948066638, 106.68576975583908, 110.85561691683752, 120.01042478051268]","[106.27951382890393, 97.3106232500938, 107.48562877379578, 110.49391083349161, 120.96478616618445]","[0.014570006028863188, 0.013037171292188348, 0.007497335584560737, -0.0032628575204922197, 0.007952320703948908]","[0.0, 0.0, 0.7622155547142029, 0.0, 0.2377844750881195]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19750108935824387, 0.2055503002751044, 0.1989540919054941, 0.21677720591755698, 0.1812173125436006]","[0.0, 0.0, 0.7622155547142029, 0.0, 0.2377844750881195]",0.006547997490522866
72,1.2865097432381911,"[106.27951382890393, 97.3106232500938, 107.48562877379578, 110.49391083349161, 120.96478616618445]","[106.18303045685266, 95.31285377891318, 107.95412039036947, 112.91319317427221, 118.24366435966947]","[-0.0009078266222274293, -0.020529818887771764, 0.004358644238474246, 0.021895164380834758, -0.022495156588601257]","[0.35221830010414124, 0.0, 0.29556339979171753, 0.35221830010414124, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19864681743406462, 0.1969231613033806, 0.2141549395772628, 0.18942516315346078, 0.20084991853183112]","[0.35221830010414124, 0.0, 0.29556339979171753, 0.35221830010414124, 0.0]",0.007970644532180361
73,1.290977682904396,"[106.18303045685266, 95.31285377891318, 107.95412039036947, 112.91319317427221, 118.24366435966947]","[106.55179515230058, 94.81718102133175, 107.84116669549672, 113.01072504435379, 117.01635933114433]","[0.0034729155295465885, -0.005200481760111697, -0.0010463120301874088, 0.0008637774500899069, -0.010379456989695139]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19754250447521482, 0.2075112221867679, 0.20332065591562634, 0.2032014569770044, 0.18842416044538654]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.0020808787557182124
74,1.277947152333256,"[106.55179515230058, 94.81718102133175, 107.84116669549672, 113.01072504435379, 117.01635933114433]","[105.93415664294221, 93.57654513191059, 107.94516427238383, 113.6686048418535, 115.83525041827949]","[-0.0057966035060746345, -0.013084505108225493, 0.0009643587887059921, 0.0058213925912032, -0.010093536661163981]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19729301516333156, 0.2064185836430413, 0.19789972191968103, 0.19737169940989474, 0.20101697986405134]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.011371313326334738
75,1.2963470774144414,"[105.93415664294221, 93.57654513191059, 107.94516427238383, 113.6686048418535, 115.83525041827949]","[105.72246290744187, 93.31757594219343, 104.89898289140287, 113.00309034419153, 119.40232950614866]","[-0.001998352016091225, -0.0027674583342664153, -0.028219711383220235, -0.005854866421452839, 0.030794417718168706]","[0.5, 0.0, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18946153585259357, 0.2166859196628682, 0.20373653648719853, 0.20704593233666524, 0.18307007566067449]","[0.5, 0.0, 0.0, 0.0, 0.5]",0.013337213281417803
76,1.3054975731898368,"[105.72246290744187, 93.31757594219343, 104.89898289140287, 113.00309034419153, 119.40232950614866]","[104.98888881847041, 91.90537559087461, 104.07650692826716, 112.71216907378735, 120.60077158678072]","[-0.006938677635742203, -0.01513327298807696, -0.007840647644669477, -0.002574454110220156, 0.010037007532339213]","[0.0, 0.0, 0.0, 0.23616062104701996, 0.7638394236564636]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19071196253133738, 0.19710049936795637, 0.190306316397689, 0.20710965634776565, 0.21477156535525158]","[0.0, 0.0, 0.0, 0.23616062104701996, 0.7638394236564636]",0.006006839908009599
77,1.3031604385725182,"[104.98888881847041, 91.90537559087461, 104.07650692826716, 112.71216907378735, 120.60077158678072]","[107.52067707009502, 92.33813627369342, 103.89018654576556, 110.86810800856887, 120.59490501713562]","[0.024114820912164884, 0.004708763552039483, -0.0017902251718538527, -0.016360798309286932, -4.8644544872466465e-05]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19981199419514237, 0.19906182586381357, 0.21148000562880725, 0.2082182123897326, 0.18142796192250413]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.0030603028551160986
78,1.2831127415240966,"[107.52067707009502, 92.33813627369342, 103.89018654576556, 110.86810800856887, 120.59490501713562]","[105.79246935768562, 91.76129136967923, 106.56067509804309, 110.82960434880229, 119.19117244414979]","[-0.016073259204671345, -0.0062470927754531055, 0.025704916326251208, -0.0003472924762421317, -0.011640065331005247]","[0.844501793384552, 0.0, 0.0, 0.0, 0.155498206615448]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18996222359818407, 0.20074611548083313, 0.21429867352981188, 0.19307204479641027, 0.20192094259476068]","[0.844501793384552, 0.0, 0.0, 0.0, 0.155498206615448]",-0.01669069774929498
79,1.284405049533199,"[105.79246935768562, 91.76129136967923, 106.56067509804309, 110.82960434880229, 119.19117244414979]","[106.83660502844003, 93.71577075660947, 105.39404486163266, 112.42165305520719, 117.84354829303605]","[0.009869659694057988, 0.021299606378208248, -0.010948037212949782, 0.014364832535126708, -0.01130640905261]","[0.0, 0.37073105573654175, 0.6292688846588135, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19038546562519676, 0.2045350988323524, 0.20972837273071837, 0.19329134254099797, 0.20205972027073446]","[0.0, 0.37073108553886414, 0.6292689442634583, 0.0, 0.0]",0.0001903888981531881
80,1.3015799182071863,"[106.83660502844003, 93.71577075660947, 105.39404486163266, 112.42165305520719, 117.84354829303605]","[105.65789906084332, 93.31282023161157, 107.97694740791484, 112.30412463252661, 115.96470838241923]","[-0.011032791310458994, -0.004299708808290268, 0.024507101418046462, -0.0010454251426356774, -0.015943511018055863]","[0.0, 0.38654932379722595, 0.6134506464004517, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19336547836417656, 0.20296135165578488, 0.1897311881325956, 0.22019592272056845, 0.19374605912687437]","[0.0, 0.38654932379722595, 0.6134506464004517, 0.0, 0.0]",0.012479848029979066
81,1.3037685672414754,"[105.65789906084332, 93.31282023161157, 107.97694740791484, 112.30412463252661, 115.96470838241923]","[106.05265036175687, 93.59884752166542, 107.36361624069949, 112.08848343258389, 116.52331689944661]","[0.003736126729968731, 0.003065251798669294, -0.005680204728313997, -0.0019201538736740875, 0.004817056195969945]","[0.0, 0.7224460244178772, 0.0, 0.2775540053844452, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2087861943478611, 0.20643057341301763, 0.1880715848022777, 0.19364307562764987, 0.20306857180919372]","[0.0, 0.7224460244178772, 0.0, 0.2775540053844452, 0.0]",0.0006324962004930826
82,1.3015230768359658,"[106.05265036175687, 93.59884752166542, 107.36361624069949, 112.08848343258389, 116.52331689944661]","[105.87157704103494, 93.3296450341268, 106.15622203806154, 111.89525654455853, 118.36719532922845]","[-0.00170739081111387, -0.002876130365561482, -0.011245841421092547, -0.0017238781550788617, 0.015824115540523164]","[0.09526161849498749, 0.0, 0.0, 0.9047383666038513, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20493073590333188, 0.20067352081789383, 0.20339887600158335, 0.18600341334317833, 0.20499345393401272]","[0.09526161849498749, 0.0, 0.0, 0.9047383666038513, 0.0]",-0.0028079641849607876
83,1.2961402922799536,"[105.87157704103494, 93.3296450341268, 106.15622203806154, 111.89525654455853, 118.36719532922845]","[103.33936675460014, 92.53365312201917, 105.71718558709043, 112.37153958062866, 118.29134256731292]","[-0.023917753538830733, -0.008528821810225065, -0.004135758060546869, 0.004256507834006931, -0.0006408258783571686]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21036400241212885, 0.18667533437567707, 0.19718952128614903, 0.1945336714111894, 0.2112374705148556]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.005437900149489056
84,1.3204951217065537,"[103.33936675460014, 92.53365312201917, 105.71718558709043, 112.37153958062866, 118.29134256731292]","[102.56498343107815, 95.30808597827388, 106.12163930201439, 112.59128543940594, 117.05200931461572]","[-0.007493594627504495, 0.0299829603895159, 0.0038258085729190065, 0.0019555294836874704, -0.010476956519383258]","[0.0, 0.5720983743667603, 0.42790162563323975, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21965328720280392, 0.18822469008276269, 0.18765450697751923, 0.20773471811539154, 0.19673279762152274]","[0.0, 0.5720983743667603, 0.42790162563323975, 0.0, 0.0]",0.017801998447679955
85,1.3263402546581062,"[102.56498343107815, 95.30808597827388, 106.12163930201439, 112.59128543940594, 117.05200931461572]","[105.98101086535326, 94.85758055362923, 107.38034779330567, 113.33637833938235, 115.51274613595938]","[0.033305981437325716, -0.004726833195950887, 0.011860997432475533, 0.006617678242757118, -0.013150249941622668]","[0.0, 0.32537412643432617, 0.28607892990112305, 0.3885469138622284, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21234280650837825, 0.1959132334868195, 0.2116749828167553, 0.19502038976467317, 0.18504858742337385]","[0.0, 0.32537412643432617, 0.28607892990112305, 0.3885469138622284, 0.0]",0.003778149366883297
86,1.3626133498265385,"[105.98101086535326, 94.85758055362923, 107.38034779330567, 113.33637833938235, 115.51274613595938]","[107.2068060690427, 97.45177011757032, 107.61382008879146, 113.27695992793917, 116.05945521664867]","[0.011566177692405595, 0.027348257764959753, 0.0021742553482429453, -0.0005242660151469537, 0.004732889650513686]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21480087814865123, 0.21698039714562126, 0.1915244875276715, 0.1925005842949183, 0.1841936528831377]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.025569455771395213
87,1.3469170271717137,"[107.2068060690427, 97.45177011757032, 107.61382008879146, 113.27695992793917, 116.05945521664867]","[108.45653548894846, 96.32919603795784, 108.47219054093945, 112.94115418629103, 116.4592873963384]","[0.011657183584976112, -0.011519278492921694, 0.007976396074777, -0.0029644664004204054, 0.0034450633853429346]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20674665270618126, 0.21018937746188107, 0.2026082306488938, 0.19078401527764074, 0.18967172390540318]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.013020287350953955
88,1.3395044941729979,"[108.45653548894846, 96.32919603795784, 108.47219054093945, 112.94115418629103, 116.4592873963384]","[108.41268362900341, 95.73352625094405, 106.24895874794444, 112.53811397901474, 118.78431732608337]","[-0.00040432657882123475, -0.006183688969843272, -0.020495868866554502, -0.0035685858727058477, 0.019964315270385835]","[0.1177215650677681, 0.8822785019874573, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20873916635581208, 0.19723377289161098, 0.19629325463095143, 0.20105593156089033, 0.1966778745607353]","[0.1177215501666069, 0.8822783827781677, 0.0, 0.0, 0.0]",-0.006804099914080063
