step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
45,1.0017981487427958,"[106.1715132404764, 93.66068761777322, 98.85108319723801, 109.85761451100943, 103.5976452215651]","[105.91209107431406, 94.657973442538, 100.12123149573532, 110.71101646098383, 104.07627837450214]","[-0.00244342534305555, 0.010647859311418581, 0.012849108552133632, 0.007768254879491067, 0.004620116141765378]","[0.0, 0.23149095475673676, 0.3514098525047302, 0.4170991778373718, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19457021837238353, 0.2125665100779818, 0.20165353965602026, 0.19055677405927154, 0.20065295783434292]","[0.0, 0.23149095475673676, 0.3514098525047302, 0.4170991778373718, 0.0]",0.009446582492705627
46,0.9995033679501014,"[105.91209107431406, 94.657973442538, 100.12123149573532, 110.71101646098383, 104.07627837450214]","[104.64492908209806, 95.4338418773594, 101.79412493879478, 109.10691073585267, 103.071643805586]","[-0.011964280747954349, 0.008196546013024403, 0.01670867825003453, -0.014489124717741825, -0.009652867921555685]","[0.3228178322315216, 0.0, 0.32740843296051025, 0.10806313157081604, 0.2417106032371521]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.17836835467871948, 0.20470265182323594, 0.21377557929392232, 0.2078934272395032, 0.19525998696461913]","[0.322817862033844, 0.0, 0.32740846276283264, 0.10806313902139664, 0.2417106181383133]",-0.0029401420721276925
47,1.0020771616141282,"[104.64492908209806, 95.4338418773594, 101.79412493879478, 109.10691073585267, 103.071643805586]","[105.22261987850533, 95.35140035347376, 100.91942031535211, 108.5617236416007, 104.11222025491794]","[0.005520485335262128, -0.0008638604740609626, -0.008592879244932817, -0.004996815422369233, 0.010095661725301235]","[0.22391510009765625, 0.3674941956996918, 0.0, 0.16356344521045685, 0.2450273185968399]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19194453740099093, 0.21202529455283883, 0.2063275537459432, 0.1935544175643163, 0.19614819673591083]","[0.22391507029533386, 0.3674941658973694, 0.0, 0.16356343030929565, 0.24502728879451752]",0.0019050407719872508
48,1.0039596209460893,"[105.22261987850533, 95.35140035347376, 100.91942031535211, 108.5617236416007, 104.11222025491794]","[102.52659823075702, 96.3294119614227, 101.95714025728941, 106.89966032638418, 105.59658739898119]","[-0.02562207299971485, 0.010256919188636738, 0.010282658567544671, -0.015309846412383359, 0.01425737670783296]","[0.2629918158054352, 0.2629918158054352, 0.21102456748485565, 0.0, 0.2629918158054352]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20595029723122402, 0.20519684608849195, 0.2049535146341722, 0.18230928337631092, 0.20159005866980106]","[0.2629918158054352, 0.2629918158054352, 0.21102456748485565, 0.0, 0.2629918158054352]",0.0012669022801548339
49,1.0121301689566036,"[102.52659823075702, 96.3294119614227, 101.95714025728941, 106.89966032638418, 105.59658739898119]","[102.76980859540754, 97.11337186263239, 102.85849800760239, 106.4902004112699, 106.29059452831959]","[0.0023721684796673744, 0.00813832333497118, 0.008840555433767572, -0.0038303200764541923, 0.006572249600417467]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1904538603687732, 0.19268507913360963, 0.21011619009089835, 0.21241353937674526, 0.19433133102997358]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.00682511701526596
50,1.0194152976209314,"[102.76980859540754, 97.11337186263239, 102.85849800760239, 106.4902004112699, 106.29059452831959]","[103.39210759263221, 97.21263874875633, 103.10140116435859, 106.88379176172404, 108.71976852803398]","[0.0060552705675904475, 0.0010221752599050527, 0.0023615273551655983, 0.003696033521714461, 0.022854082343731506]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21493088447322548, 0.20619677332508954, 0.19566278590042324, 0.1959301936858202, 0.18727936261544167]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.00663715695794426
51,1.021141556393384,"[103.39210759263221, 97.21263874875633, 103.10140116435859, 106.88379176172404, 108.71976852803398]","[104.66355853448724, 96.65074290673594, 103.76818306740908, 107.1589041117578, 109.46405077330667]","[0.012297369416866656, -0.005780069847425878, 0.0064672438543055735, 0.0025739389059762524, 0.006845877758475623]","[0.09864258766174316, 0.4506787061691284, 0.0, 0.0, 0.4506787061691284]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20391826667559532, 0.1869305212418629, 0.19589705763006116, 0.20243215829383832, 0.21082199615864236]","[0.09864258766174316, 0.4506787061691284, 0.0, 0.0, 0.4506787061691284]",0.0007772815876580183
52,1.0225312380780422,"[104.66355853448724, 96.65074290673594, 103.76818306740908, 107.1589041117578, 109.46405077330667]","[102.99259881976228, 98.85676001390976, 103.86142477891148, 107.77025235809707, 108.73516907612354]","[-0.015965057352549, 0.022824626493585656, 0.0008985578117121887, 0.005705062508866983, -0.006658639909942634]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21656770863925406, 0.19601961152213662, 0.19337611942408886, 0.19376724586378302, 0.20026931455073743]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0008256049934620711
53,1.0267650754969169,"[102.99259881976228, 98.85676001390976, 103.86142477891148, 107.77025235809707, 108.73516907612354]","[102.41841003615518, 99.467446251909, 104.76535600818231, 107.06756087319884, 109.96673719848633]","[-0.005575048985917258, 0.006177485868576967, 0.008703243106812869, -0.006520273169291037, 0.011326308983808072]","[0.32186564803123474, 0.3390671908855438, 0.0, 0.0, 0.3390671908855438]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19147231188637212, 0.218662146254892, 0.2095455956658137, 0.18698835426306015, 0.19333159192986202]","[0.32186564803123474, 0.3390671908855438, 0.0, 0.0, 0.3390671908855438]",0.0033856609500658814
54,1.0142466876312182,"[102.41841003615518, 99.467446251909, 104.76535600818231, 107.06756087319884, 109.96673719848633]","[100.22133930805376, 102.11312226398177, 104.41945784959397, 106.89728908355501, 107.86382493810382]","[-0.021451912086174987, 0.02659841095520227, -0.0033016463816657638, -0.0015903209922330157, -0.01912316682258948]","[0.4898231327533722, 0.0, 0.5101768374443054, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1987974599927308, 0.19244893826432957, 0.20024808549263107, 0.19437810181738838, 0.21412741443292022]","[0.4898231327533722, 0.0, 0.5101768374443054, 0.0, 0.0]",-0.012983979876483179
55,1.0138822768286266,"[100.22133930805376, 102.11312226398177, 104.41945784959397, 106.89728908355501, 107.86382493810382]","[99.71571509468711, 102.95531639583615, 104.03354359201039, 108.37311422689822, 106.95979593103343]","[-0.0050450753986881975, 0.008247658216513574, -0.003695807903345474, 0.013806010947477384, -0.008381206651897951]","[0.3410557210445404, 0.3178885579109192, 0.3410557210445404, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19073227813270338, 0.1971844284059064, 0.20596881000099174, 0.20569910261673371, 0.2004153808436648]","[0.3410557210445404, 0.3178885579109192, 0.3410557210445404, 0.0, 0.0]",-0.0009278849370757381
56,1.0122856008479406,"[99.71571509468711, 102.95531639583615, 104.03354359201039, 108.37311422689822, 106.95979593103343]","[97.12061367932004, 101.62492228135602, 103.38985371852752, 109.32662889691167, 107.28470793039162]","[-0.026024999298283488, -0.01292205357676832, -0.00618733007891413, 0.00879844301619954, 0.0030377021247094817]","[0.0, 0.0, 0.5, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20041785577161675, 0.1953462125387386, 0.1965950214518388, 0.20933444498937462, 0.19830646524843124]","[0.0, 0.0, 0.5, 0.0, 0.5]",-0.002469351552962623
57,1.006276886579727,"[97.12061367932004, 101.62492228135602, 103.38985371852752, 109.32662889691167, 107.28470793039162]","[97.65957292198101, 101.91524897499177, 104.33927174421852, 108.67768903804347, 106.72641103454339]","[0.005549380530486972, 0.0028568454186066444, 0.009182893596848823, -0.005935789527363129, -0.005203881397621584]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20816177183404014, 0.19684079723853268, 0.20424547639638854, 0.19162112350264646, 0.19913083102839224]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.007062538903160466
58,1.004150006567694,"[97.65957292198101, 101.91524897499177, 104.33927174421852, 108.67768903804347, 106.72641103454339]","[98.48434970350668, 101.29448495886035, 104.76459001642016, 109.64041217913287, 103.9280958203949]","[0.008445426872638226, -0.006090982678006724, 0.004076300946821619, 0.008858516864049159, -0.02621951948934905]","[0.2725588381290436, 0.0, 0.14886686205863953, 0.28928714990615845, 0.28928714990615845]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21436658774959533, 0.20139171627402694, 0.19173017395220118, 0.19790215690305205, 0.19460936512112448]","[0.2725588381290436, 0.0, 0.14886686205863953, 0.28928714990615845, 0.28928714990615845]",-0.0027999431638321376
59,0.9987669443407788,"[98.48434970350668, 101.29448495886035, 104.76459001642016, 109.64041217913287, 103.9280958203949]","[100.73757113851322, 100.63342986051232, 105.67153179690276, 109.11854115208796, 103.37095654512042]","[0.022878979673318676, -0.006526071963508277, 0.008656949646254035, -0.0047598418928986265, -0.005360814810244475]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2107961353927253, 0.19715333940566804, 0.20298485065997948, 0.18998232561430936, 0.19908334892731777]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.006898035982943958
60,0.9972164872898639,"[100.73757113851322, 100.63342986051232, 105.67153179690276, 109.11854115208796, 103.37095654512042]","[99.58387706246175, 98.82936248585591, 106.77477875822674, 110.37450234223009, 104.92565135796058]","[-0.011452470642409542, -0.017927118027846457, 0.010440342281063877, 0.011510062147839648, 0.01503995769025843]","[0.43535903096199036, 0.08677124977111816, 0.47786974906921387, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19792026711762944, 0.18935273942328168, 0.19914047529558676, 0.21475575955057102, 0.19883075861293104]","[0.43535903096199036, 0.08677124977111816, 0.47786974906921387, 0.0, 0.0]",-0.0022432955037174143
61,1.0227587495752695,"[99.58387706246175, 98.82936248585591, 106.77477875822674, 110.37450234223009, 104.92565135796058]","[100.19309054129748, 99.03732215022092, 107.8543510838777, 108.2206920374081, 107.61317060940776]","[0.006117591489771096, 0.002104229544076729, 0.010110742800933025, -0.01951365812861223, 0.0256135579495098]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19718812017600784, 0.2117874986555388, 0.19161094447349475, 0.20337383507031728, 0.19603960162464135]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.023780588265667445
62,1.030848550169237,"[100.19309054129748, 99.03732215022092, 107.8543510838777, 108.2206920374081, 107.61317060940776]","[97.81937395661703, 100.59713579060863, 112.04876210188992, 109.06036516363183, 107.70379173490727]","[-0.02369141995577086, 0.015749755814497626, 0.03888958559261322, 0.007758896292526793, 0.0008421006925669717]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1988427104785006, 0.2080134380479515, 0.19074439203811833, 0.20059751039508697, 0.20180194904034263]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.00737149303926599
63,1.0388325672321996,"[97.81937395661703, 100.59713579060863, 112.04876210188992, 109.06036516363183, 107.70379173490727]","[99.58756098818603, 100.76500615966066, 111.64194033151534, 110.99260802960583, 107.50745145107673]","[0.018076041177212926, 0.0016687390523865875, -0.0036307564915767643, 0.01771718683570249, -0.0018229653818854577]","[0.0, 0.0, 0.4540875256061554, 0.5316720604896545, 0.014240425080060959]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20100163659280565, 0.20129254760501533, 0.19202188365923734, 0.20010880496905573, 0.20557512717388593]","[0.0, 0.0, 0.4540875256061554, 0.5316720604896545, 0.014240425080060959]",0.0068935254730014715
64,1.0393398316974916,"[99.58756098818603, 100.76500615966066, 111.64194033151534, 110.99260802960583, 107.50745145107673]","[99.00527854049844, 101.85699690265626, 112.32648963223271, 110.46119386500145, 106.63241423023211]","[-0.0058469395365216845, 0.010837003684248898, 0.006131649975668896, -0.004787833839012389, -0.008139316940675689]","[0.1888977736234665, 0.1146881952881813, 0.3373982310295105, 0.3590157926082611, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2012921424427206, 0.22331011633189007, 0.17573914342416383, 0.2029179571838297, 0.19674064061739582]","[0.1888977736234665, 0.1146881952881813, 0.3373982310295105, 0.3590157926082611, 0.0]",-0.00010202982552190177
65,1.0877794861630448,"[99.00527854049844, 101.85699690265626, 112.32648963223271, 110.46119386500145, 106.63241423023211]","[100.52390123586902, 101.78115269438284, 113.17429723635419, 115.60936763789937, 104.43421252617298]","[0.0153388053420746, -0.0007446146124444155, 0.007547708531596466, 0.04660617537041729, -0.020614760717251983]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20187392180988795, 0.19349154218165268, 0.19948230633180244, 0.20407564869563294, 0.20107658098102396]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.04444014976292013
66,1.069812000622515,"[100.52390123586902, 101.78115269438284, 113.17429723635419, 115.60936763789937, 104.43421252617298]","[98.86348957623748, 101.9370500170428, 112.16255797778909, 117.68995754586193, 107.30940174488636]","[-0.01651758078643953, 0.0015316914628395355, -0.008939655763465226, 0.017996724231544862, 0.027531104502682032]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20117999101467074, 0.19913019689331193, 0.20216782776570194, 0.2019556742240246, 0.19556631010229084]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.017865223516933287
67,1.0621657153224553,"[98.86348957623748, 101.9370500170428, 112.16255797778909, 117.68995754586193, 107.30940174488636]","[96.7739450113168, 100.72472441722459, 111.36089664123314, 118.65881341539647, 110.12505150582459]","[-0.021135654566485407, -0.011892884869784954, -0.007147316814178762, 0.008232273082068099, 0.02623861204288564]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19799582391490886, 0.20768467453599287, 0.20302774273814675, 0.18482073160735715, 0.2064710272035944]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.008326354082166585
68,1.0622442763307078,"[96.7739450113168, 100.72472441722459, 111.36089664123314, 118.65881341539647, 110.12505150582459]","[96.78110270675265, 104.04227229786392, 112.1006583046887, 117.77987250485096, 108.76155749441641]","[7.396304279022125e-05, 0.03293677793445521, 0.00664292122071191, -0.007407295633983334, -0.012381324619276683]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20254914945487945, 0.18925917134813808, 0.199537745147016, 0.19131385436146428, 0.2173400796885022]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.0011617130410946188
69,1.0605707289177138,"[96.78110270675265, 104.04227229786392, 112.1006583046887, 117.77987250485096, 108.76155749441641]","[96.13028442629607, 103.87835550440509, 110.95869285579329, 118.6043627326246, 109.0779367213982]","[-0.006724642128004677, -0.001575482636418637, -0.010186964699097058, 0.007000264223750788, 0.0029089251227212053]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19355118109918062, 0.1831396545789851, 0.19213219640960166, 0.22502247346263973, 0.20615449444959286]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.0028730054613774264
70,1.0535188719039847,"[96.13028442629607, 103.87835550440509, 110.95869285579329, 118.6043627326246, 109.0779367213982]","[98.57196038305763, 103.5433574854895, 108.59304999476699, 118.75581234939325, 108.9447614342608]","[0.02539965393146851, -0.003224906837318892, -0.021320031807699768, 0.0012769312467036207, -0.00122091864899824]","[0.0, 0.06398104131221771, 0.328628271818161, 0.5225123763084412, 0.08487832546234131]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.22085344054329825, 0.19531267182830478, 0.19086933043183438, 0.20233255020819688, 0.1906320069883657]","[0.0, 0.06398104131221771, 0.328628271818161, 0.5225123763084412, 0.08487832546234131]",-0.00742016974865321
71,1.0560810013072968,"[98.57196038305763, 103.5433574854895, 108.59304999476699, 118.75581234939325, 108.9447614342608]","[97.39489260540549, 104.20218274901666, 108.1506615703629, 120.3309620102487, 110.48365047039643]","[-0.011941202884450833, 0.006362796025998002, -0.004073818945369015, 0.013263768986912181, 0.014125406452555517]","[0.21475215256214142, 0.7852478623390198, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20018696647783776, 0.20426588740379098, 0.20540846815441988, 0.1909060116005055, 0.1992326663634458]","[0.21475215256214142, 0.7852478623390198, 0.0, 0.0, 0.0]",0.0014536489066567858
72,1.0558941421494379,"[97.39489260540549, 104.20218274901666, 108.1506615703629, 120.3309620102487, 110.48365047039643]","[99.53869687945752, 102.8810917935289, 107.12895183715142, 121.20669238523504, 109.07969868333447]","[0.022011465044041206, -0.01267815050160481, -0.009447096470572723, 0.007277681158335292, -0.012707326206949855]","[0.15371374785900116, 0.2566432058811188, 0.17583490908145905, 0.3308922350406647, 0.08291584998369217]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21192496096273358, 0.19713054146422948, 0.20562819075238523, 0.20538267887098768, 0.17993362794966408]","[0.15371376276016235, 0.25664323568344116, 0.17583492398262024, 0.33089226484298706, 0.08291585743427277]",-0.0007086810555077142
73,1.0527465304267924,"[99.53869687945752, 102.8810917935289, 107.12895183715142, 121.20669238523504, 109.07969868333447]","[98.36397974015537, 102.25765847337759, 109.85661900348612, 118.91164974842904, 108.23636535881894]","[-0.011801612600220612, -0.006059746346806556, 0.02546153135597809, -0.01893494980880755, -0.007731349964247507]","[0.26510146260261536, 0.0, 0.26510146260261536, 0.26510146260261536, 0.20469559729099274]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20403065039848153, 0.18124928241004107, 0.20239415344046482, 0.20496014128925194, 0.2073657724617607]","[0.26510146260261536, 0.0, 0.26510146260261536, 0.26510146260261536, 0.20469559729099274]",-0.0035780285713574392
74,1.043154502068806,"[98.36397974015537, 102.25765847337759, 109.85661900348612, 118.91164974842904, 108.23636535881894]","[98.61973020831098, 101.2729164892649, 109.88872775466534, 117.18369493045107, 105.60751456127059]","[0.0026000418937015156, -0.009630007168304778, 0.0002922787126573041, -0.014531417414808864, -0.024288055025067947]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19292254817754806, 0.1930678715091076, 0.19848607279283634, 0.20481374941391878, 0.21070975810658935]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.009648377858169879
75,1.0484138698078618,"[98.61973020831098, 101.2729164892649, 109.88872775466534, 117.18369493045107, 105.60751456127059]","[97.588463477719, 101.43755249300555, 111.35296013026016, 117.24109995501532, 103.85130697910547]","[-0.010457002147680508, 0.001625666658450638, 0.01332468220820451, 0.0004898721157266535, -0.01662957024849036]","[0.0, 0.0, 0.3546542227268219, 0.6453458070755005, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18419563750788986, 0.1969905890277349, 0.19392733172466503, 0.20832679208847563, 0.2165596496512346]","[0.0, 0.0, 0.3546542227268219, 0.6453458070755005, 0.0]",0.0041418026112851536
76,1.0410965116693691,"[97.588463477719, 101.43755249300555, 111.35296013026016, 117.24109995501532, 103.85130697910547]","[97.11562054096683, 101.6051142214115, 112.51042233416071, 118.30433696605154, 101.91626218629969]","[-0.00484527494236171, 0.0016518707745585312, 0.01039453466299016, 0.009068807879183828, -0.01863284005848003]","[0.24965453147888184, 0.4048002362251282, 0.0, 0.0, 0.3455451726913452]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19367539133209155, 0.2012924625002344, 0.20360020786897487, 0.21768753947822603, 0.1837443988204732]","[0.24965454638004303, 0.40480026602745056, 0.0, 0.0, 0.3455452024936676]",-0.007729564728179461
77,1.0369129155339203,"[97.11562054096683, 101.6051142214115, 112.51042233416071, 118.30433696605154, 101.91626218629969]","[96.7253661022737, 100.04369926696454, 112.59898212128505, 114.07603886881525, 102.79049102126287]","[-0.004018451784782765, -0.015367483875313817, 0.0007871251861566458, -0.03574085452547389, 0.008577913045565917]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19214309874798752, 0.20487816064907802, 0.2009337753815458, 0.19274045684712146, 0.20930450837426723]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.005273107735993404
78,1.0308136183184884,"[96.7253661022737, 100.04369926696454, 112.59898212128505, 114.07603886881525, 102.79049102126287]","[98.21532657554955, 96.93605457216957, 113.64318470874524, 113.48228628006524, 102.66349006884558]","[0.015404030331613637, -0.031062872700281553, 0.009273641446735611, -0.005204884344141794, -0.0012355321115356832]","[0.11303948611021042, 0.3021620810031891, 0.23647212982177734, 0.0, 0.34832632541656494]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21186929063301096, 0.18514256563738826, 0.19976894690534847, 0.1993396363542592, 0.20387956046999323]","[0.11303948611021042, 0.3021620810031891, 0.23647212982177734, 0.0, 0.34832632541656494]",-0.006558705794933406
79,1.0353383516736563,"[98.21532657554955, 96.93605457216957, 113.64318470874524, 113.48228628006524, 102.66349006884558]","[101.02175198621077, 97.01043708086284, 114.37626143981089, 112.07810471083322, 103.16757659918899]","[0.028574210446701012, 0.0007673358382653959, 0.006450688028010168, -0.012373574901078523, 0.004910085659520993]","[0.0, 0.2811357378959656, 0.4180618226528168, 0.0, 0.30080243945121765]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18538056767736596, 0.19714764765738818, 0.19292737349736827, 0.2052382641623731, 0.21930614700550444]","[0.0, 0.2811357378959656, 0.4180618226528168, 0.0, 0.30080243945121765]",0.003657562443680701
80,1.0418048836925384,"[101.02175198621077, 97.01043708086284, 114.37626143981089, 112.07810471083322, 103.16757659918899]","[105.13101805833257, 95.96034338506492, 116.19860426006548, 112.48987083440237, 105.2860721880905]","[0.04067704223425766, -0.010824543496517009, 0.015932876256963303, 0.0036739211876532655, 0.02053450956914465]","[0.0, 0.0, 0.20979717373847961, 0.790202796459198, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19615417067323326, 0.18885426505981887, 0.21276735761932872, 0.19424777511220923, 0.20797643153540973]","[0.0, 0.0, 0.20979717373847961, 0.790202796459198, 0.0]",0.005194352760044844
81,1.0430119646385907,"[105.13101805833257, 95.96034338506492, 116.19860426006548, 112.48987083440237, 105.2860721880905]","[105.26354263471248, 97.01493020904503, 116.30638868282232, 112.6683952754395, 105.90166503231661]","[0.0012605658998410478, 0.010989819198002687, 0.0009275879296760115, 0.001587026811506737, 0.005846859241993334]","[0.5634069442749023, 0.0, 0.37069767713546753, 0.06589535623788834, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2041179383117524, 0.19644772202613334, 0.2043447887424049, 0.2029447835407906, 0.19214476737891883]","[0.5634069442749023, 0.0, 0.37069767713546753, 0.06589535623788834, 0.0]",0.00033031802649452306
82,1.0556156924922875,"[105.26354263471248, 97.01493020904503, 116.30638868282232, 112.6683952754395, 105.90166503231661]","[104.7153228354531, 99.01244497672238, 117.29478586870891, 115.0541842169477, 108.64877554785893]","[-0.00520806905731672, 0.020589766578949818, 0.00849821920429533, 0.02117531660653985, 0.02594020136231114]","[0.34458595514297485, 0.0, 0.0, 0.6554140448570251, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2008039889872572, 0.20229695438882103, 0.21170415022462205, 0.19902755637528555, 0.18616735002401422]","[0.34458595514297485, 0.0, 0.0, 0.6554140448570251, 0.0]",0.011060292578543242
83,1.0772472846127428,"[104.7153228354531, 99.01244497672238, 117.29478586870891, 115.0541842169477, 108.64877554785893]","[102.68156907956751, 101.04140005935169, 115.09579162368908, 117.06792141746475, 108.98366776856965]","[-0.019421739825807263, 0.020491919809740206, -0.018747587360628492, 0.017502511657637, 0.0030823377347975385]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20789464955777887, 0.1891292737016413, 0.2004267761605855, 0.20122635001803976, 0.20132295056195473]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.01899270903443874
84,1.0713291955454454,"[102.68156907956751, 101.04140005935169, 115.09579162368908, 117.06792141746475, 108.98366776856965]","[100.68491533250395, 101.61641375018485, 115.17857355442331, 117.05367110299866, 107.42390902112405]","[-0.019445103585399665, 0.005690872162256232, 0.0007192437670083317, -0.0001217268940418398, -0.014311857724937259]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19299190113316567, 0.2210070141348673, 0.2061547421663445, 0.18728170485448212, 0.19256463771114046]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.00604569501737603
85,1.0525651679743566,"[100.68491533250395, 101.61641375018485, 115.17857355442331, 117.05367110299866, 107.42390902112405]","[97.09668741163082, 101.52184557160206, 115.05997157874137, 117.12492799210008, 106.67003071390047]","[-0.035638187796287905, -0.0009306388121044871, -0.0010297225605585367, 0.0006087539880634686, -0.007017788815293707]","[0.5, 0.0, 0.0, 0.5, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.196917052781836, 0.20109349366285714, 0.20647519206363474, 0.19169617460660565, 0.20381808688506656]","[0.5, 0.0, 0.0, 0.5, 0.0]",-0.01858860979609507
86,1.0628109299262578,"[97.09668741163082, 101.52184557160206, 115.05997157874137, 117.12492799210008, 106.67003071390047]","[96.90694599587638, 101.43780436034466, 115.29602429544357, 121.04514005495206, 107.66269050731047]","[-0.00195414921777972, -0.0008278140609463887, 0.002051562445769086, 0.033470347688208495, 0.009305892074526631]","[0.555489182472229, 0.11832508444786072, 0.0, 0.3261856734752655, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19977242544289908, 0.20546732914349974, 0.19437342128073679, 0.18572973886952485, 0.2146570852633395]","[0.555489182472229, 0.11832508444786072, 0.0, 0.3261856734752655, 0.0]",0.008839409954417196
87,1.0538187186769443,"[96.90694599587638, 101.43780436034466, 115.29602429544357, 121.04514005495206, 107.66269050731047]","[96.0311094922901, 101.56602972474701, 116.93094411437806, 120.37157652020198, 107.07729515550858]","[-0.009037912551939817, 0.001264078665847795, 0.014180192499483288, -0.0055645648759156206, -0.0054373093319838904]","[0.8338401913642883, 0.0, 0.0, 0.16615979373455048, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20575427690700612, 0.18739393191642784, 0.21289707998417018, 0.19234270383297397, 0.2016120073594219]","[0.8338401913642883, 0.0, 0.0, 0.16615979373455048, 0.0]",-0.009670785590156085
