step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
328,5.331598884197286e+53,"[-0.14671670598722275, 0.12581192791147844, 2.861787521936071, -0.41186777431972166, 0.15198550146822531]","[2.9003354448714678, 2.0973979736140693, 1.4074961646449133, 0.5145186073961878, 0.6649181471283214]","[304705215.0858691, 15.67089924168242, -0.5081758677553018, 92638638.17159094, 3.3748787924177877]","[0.0, 0.0, 0.5, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.188289831138009, 0.20289205560275278, 0.21487829087809734, 0.19447801759312433, 0.19946180478801662]","[0.0, 0.0, 0.5, 0.0, 0.5]",0.030945551113736758
329,6.228399554416669e+53,"[2.9003354448714678, 2.0973979736140693, 1.4074961646449133, 0.5145186073961878, 0.6649181471283214]","[2.322322630669036, 1.6744094309009854, -0.04840580739380407, 1.7790803332943839, 0.533606874499386]","[-0.19929171131722223, -0.20167300056279913, -1.0343914311169835, 2.457757032923909, -0.19748486816918512]","[0.20470421016216278, 0.17485344409942627, 0.20134864747524261, 0.20160192251205444, 0.2174917459487915]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21127331465086788, 0.18965661526172006, 0.20787237054302882, 0.19423536847112022, 0.19696233107326308]","[0.20470421016216278, 0.17485344409942627, 0.20134864747524261, 0.20160192251205444, 0.2174917459487915]",-0.624201801811706
330,8.753358837246056e+60,"[2.322322630669036, 1.6744094309009854, -0.04840580739380407, 1.7790803332943839, 0.533606874499386]","[0.8082517306009678, -0.2937594234808416, 0.5137519471242921, -1.6423894799691028, 3.0337915468373744]","[-0.6519640639388166, -1.1754406168882914, 56215775.451809615, -1.9231676890766558, 4.685443145168597]","[0.25, 0.25, 0.25, 0.0, 0.25]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21833708816588548, 0.20237085234505306, 0.20031076825090782, 0.18070206298725391, 0.19827922825089975]","[0.25, 0.25, 0.25, 0.0, 0.25]",15.59967247366762
331,9.171792765560006e+68,"[0.8082517306009678, -0.2937594234808416, 0.5137519471242921, -1.6423894799691028, 3.0337915468373744]","[1.7087635212153236, 2.8496484818488774, -0.04799289863982947, 1.3614433445592327, 1.0437213356494333]","[1.1141476801352332, 314340790.5329719, -1.09341648028483, 300383282.45283353, -0.6559680124570597]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.0, 0.3333333432674408]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2080409878934151, 0.18999455169483187, 0.2014630433514199, 0.1997306786998135, 0.20077073836051965]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.0, 0.3333333432674408]",17.61095458904401
332,1.681497351509494e+76,"[1.7087635212153236, 2.8496484818488774, -0.04799289863982947, 1.3614433445592327, 1.0437213356494333]","[2.303808546614553, 0.1947976183431378, 0.685341276960147, -1.4019363601953883, 1.1139301720125738]","[0.34823134858123345, -0.9316415271624129, 73333417.55999765, -2.029742710776749, 0.06726779837211494]","[0.25, 0.25, 0.25, 0.0, 0.25]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21814289962689562, 0.18557663918490663, 0.203083135523702, 0.2061973912461957, 0.18699993441829996]","[0.25, 0.25, 0.25, 0.0, 0.25]",15.88359106420323
333,3.450065357578022e+84,"[2.303808546614553, 0.1947976183431378, 0.685341276960147, -1.4019363601953883, 1.1139301720125738]","[0.22946399263416828, 0.7935592508579974, 0.4229066741040908, 0.6498452484202286, 0.8875589621978307]","[-0.9003979766585355, 3.0737625932373334, -0.3829254295321205, 205178160.86156166, -0.20321849205839437]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19005159302158176, 0.19788524299213878, 0.19033606516839027, 0.21739937884703478, 0.2043277199708545]","[0.0, 0.0, 0.0, 1.0, 0.0]",18.011238833051834
334,5.1380608877471156e+84,"[0.22946399263416828, 0.7935592508579974, 0.4229066741040908, 0.6498452484202286, 0.8875589621978307]","[0.21272288075098733, 0.9066808370396845, 1.3431275850523041, 0.44799997040907713, 0.6478544425143273]","[-0.07295746792775067, 0.1425496408231394, 2.175943221746644, -0.31060514561249253, -0.2700716570873574]","[0.15814925730228424, 0.18185214698314667, 0.2688867449760437, 0.11284603178501129, 0.2782658636569977]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19168884816542683, 0.19546925899794657, 0.21914542984360524, 0.1936043515958546, 0.20009211139716668]","[0.15814925730228424, 0.18185214698314667, 0.2688867449760437, 0.11284603178501129, 0.2782658636569977]",-0.36524644089706304
335,-3.771251784194976e+84,"[0.21272288075098733, 0.9066808370396845, 1.3431275850523041, 0.44799997040907713, 0.6478544425143273]","[-0.5045669857366581, -1.1501872194029077, 0.2356149210396692, -0.45293643758925617, 0.3931624752150872]","[-3.371945058074418, -2.2685690183529985, -0.8245774089804776, -2.011018900683568, -0.3931314668628017]","[0.20897960662841797, 0.17942771315574646, 0.19129538536071777, 0.18499532341957092, 0.23530201613903046]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2123326139134632, 0.19154785823784845, 0.19663142989583443, 0.22182900834205874, 0.1776590896107951]","[0.20897960662841797, 0.17942771315574646, 0.19129538536071777, 0.18499532341957092, 0.23530201613903046]",-2.527666602777915
336,-4.4375852786932925e+92,"[-0.5045669857366581, -1.1501872194029077, 0.2356149210396692, -0.45293643758925617, 0.3931624752150872]","[2.9041446962368114, 2.379875460356088, 0.398059315673835, -1.6375918179911575, 1.6528376906774171]","[340871168.1973469, 353006267.9758996, 0.6894486729336464, -118465538.04019013, 3.203955857621458]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.0, 0.3333333432674408]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20170154293773207, 0.19388328731736146, 0.20140679766309777, 0.19880700033096144, 0.20420137175084727]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.0, 0.3333333432674408]",17.720111348332644
337,-1.655373252790517e+101,"[2.9041446962368114, 2.379875460356088, 0.398059315673835, -1.6375918179911575, 1.6528376906774171]","[2.2729295120710087, 1.64512269848851, 2.2443888116134856, 2.0927550810331215, 0.4025097452923435]","[-0.2173497708236545, -0.3087358032414188, 4.638327563856113, 373034689.9024279, -0.756473519715433]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1955200759384225, 0.18373859209555424, 0.20725754870770408, 0.2097253935255154, 0.2037583897328037]","[0.0, 0.0, 0.0, 1.0, 0.0]",18.55540642984382
338,-1.578349863748044e+100,"[2.2729295120710087, 1.64512269848851, 2.2443888116134856, 2.0927550810331215, 0.4025097452923435]","[0.6012388436769356, -2.302318107639551, 0.695996230504732, 0.23507203551391964, 0.37621686935593013]","[-0.7354784473148447, -2.3994810902280133, -0.6898949830335404, -0.8876734130790535, -0.0653223337917367]","[0.20700997114181519, 0.1873065084218979, 0.20110374689102173, 0.16756173968315125, 0.23701797425746918]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20943830127342394, 0.19668573185233748, 0.1940834536935641, 0.20382699695250842, 0.19596551622816613]","[0.20700997114181519, 0.1873065084218979, 0.20110374689102173, 0.16756173968315125, 0.23701797425746918]",-1.8436927040468896
339,-9.773771428484436e+107,"[0.6012388436769356, -2.302318107639551, 0.695996230504732, 0.23507203551391964, 0.37621686935593013]","[-0.8158026303328827, 0.7938811222642363, -0.21741546790758237, -0.6025633637072547, 1.4251041291095718]","[-2.356869468618762, 309619922.99037874, -1.3123802376773133, -3.5633136769753047, 2.7879857209733827]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19891354721956714, 0.20404085707457245, 0.20326813216684708, 0.19566690906509218, 0.19811055447392115]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",17.100668533112508
340,-1.235539932004813e+108,"[-0.8158026303328827, 0.7938811222642363, -0.21741546790758237, -0.6025633637072547, 1.4251041291095718]","[1.4960867654073184, 0.7188979695538116, 0.24977831469883993, 2.314743728461795, 1.8015287871867613]","[231188939.57402012, -0.09445136130276605, 46719378.26064223, 291730709.21690494, 0.2641383533934364]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20767418402053042, 0.1963608477894399, 0.20280891561348205, 0.19964390511145588, 0.19351214746509185]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.5811307500544671
341,-2.022517920542362e+108,"[1.4960867654073184, 0.7188979695538116, 0.24977831469883993, 2.314743728461795, 1.8015287871867613]","[1.8641217121885356, 2.1559240281110843, 0.632846904541149, 0.11128031801892802, 1.5751610454560674]","[0.24599839747998672, 1.9989290823135468, 1.533634296092431, -0.9519254262790998, -0.12565313601465466]","[0.16371630132198334, 0.19578342139720917, 0.23700113594532013, 0.13004501163959503, 0.27345412969589233]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2093398617081036, 0.19389869384163858, 0.19901060158490494, 0.19380640109058436, 0.20394444177476848]","[0.16371630132198334, 0.19578342139720917, 0.23700113594532013, 0.13004501163959503, 0.27345412969589233]",-0.32972152139652366
342,-4.4009095125075393e+108,"[1.8641217121885356, 2.1559240281110843, 0.632846904541149, 0.11128031801892802, 1.5751610454560674]","[2.044931686131485, 1.2951379824793299, 1.9288866435569654, 0.6803160243951187, 0.7152498646423011]","[0.096994725591535, -0.39926548171826504, 2.0479514551082794, 5.113534149672376, -0.5459195320341294]","[0.20489199459552765, 0.20045313239097595, 0.19762709736824036, 0.18520000576972961, 0.21182778477668762]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2042940842299583, 0.1947309534420362, 0.20683688306854478, 0.192522829716212, 0.20161524954324883]","[0.20489199459552765, 0.20045313239097595, 0.19762709736824036, 0.18520000576972961, 0.21182778477668762]",-0.06336416324911864
343,-2.746012747249923e+108,"[2.044931686131485, 1.2951379824793299, 1.9288866435569654, 0.6803160243951187, 0.7152498646423011]","[1.099728609511206, 0.38756708010938123, 0.12953961275587034, -0.27705798657881164, 1.6128714698106479]","[-0.4622174339761804, -0.7007522863568193, -0.9328422884835821, -1.4072489499643184, 1.254976267094088]","[0.1826586127281189, 0.20739968121051788, 0.2225443571805954, 0.15958347916603088, 0.22781391441822052]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20504353170557754, 0.2018687266932711, 0.207950034688525, 0.20255685736070822, 0.1825808495519182]","[0.1826585978269577, 0.2073996514081955, 0.222544327378273, 0.1595834642648697, 0.22781388461589813]",-1.2196541223261084
344,-4.537395097242874e+116,"[1.099728609511206, 0.38756708010938123, 0.12953961275587034, -0.27705798657881164, 1.6128714698106479]","[1.667473825200252, 1.0735714461462502, 0.7481310785925077, 1.375299626956252, 0.020177036281276983]","[0.5162593850690039, 1.7700274384585533, 4.775307357159015, 165235761.35350636, -0.9874899911995804]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19899947224478404, 0.2111825004367978, 0.1944683840609273, 0.20239346104188075, 0.19295618221561012]","[0.0, 0.0, 0.0, 1.0, 0.0]",17.71381876956296
345,-8.993246405531084e+116,"[1.667473825200252, 1.0735714461462502, 0.7481310785925077, 1.375299626956252, 0.020177036281276983]","[0.14520370245652392, 1.086533905008163, 3.0414333136309692, 0.680167139783631, 1.3628516110081272]","[-0.9129199509688939, 0.012074146446837393, 3.0653749064307725, -0.5054407589065194, 66.54468753534272]","[0.0, 0.0, 0.41656288504600525, 0.5834371447563171, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2133566247107359, 0.19321537431492333, 0.195182248790779, 0.19725879704061475, 0.20098695514294684]","[0.0, 0.0, 0.41656288504600525, 0.5834371447563171, 0.0]",-0.29725402966457526
346,-2.832117502569652e+117,"[0.14520370245652392, 1.086533905008163, 3.0414333136309692, 0.680167139783631, 1.3628516110081272]","[1.6041878825132114, -0.4472122350413541, 1.8473259062061753, 2.0280184151253566, 1.6884708655053022]","[10.04784420351491, -1.411595287528551, -0.3926133780652343, 1.9816471518610748, 0.2389249510856932]","[0.20963841676712036, 0.21391290426254272, 0.20430462062358856, 0.19280345737934113, 0.1793406456708908]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18764557002532703, 0.2162137411891879, 0.21903101354642268, 0.1794842804834877, 0.19762539475557483]","[0.20963841676712036, 0.21391290426254272, 0.20430462062358856, 0.19280345737934113, 0.1793406456708908]",0.32084171027746156
347,-3.2969424842406704e+124,"[1.6041878825132114, -0.4472122350413541, 1.8473259062061753, 2.0280184151253566, 1.6884708655053022]","[-0.6435808731160411, 0.13485089608106515, -0.2162975644133136, 1.1017068298169088, 0.4337616498253519]","[-1.4011879656563486, 58206313.112241924, -1.117086846282322, -0.4567569891869992, -0.7431038588305511]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19716757536967913, 0.21012218238657543, 0.19355296934129923, 0.2101876852974537, 0.18896958760499244]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",15.415050412761143
348,-4.5765836282486536e+131,"[-0.6435808731160411, 0.13485089608106515, -0.2162975644133136, 1.1017068298169088, 0.4337616498253519]","[0.9713883240759513, 1.289240152993362, 0.20014119818835852, 1.109472441097219, 0.6693692500429795]","[161496919.71919924, 8.560486362792426, 41643876.26016721, 0.007048709393587699, 0.5431729621843971]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.0, 0.3333333432674408]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20823018769696042, 0.19542044568235545, 0.19594400434137202, 0.2117595797627846, 0.1886457825165275]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.0, 0.3333333432674408]",15.598162399946315
349,2.1114053145638643e+131,"[0.9713883240759513, 1.289240152993362, 0.20014119818835852, 1.109472441097219, 0.6693692500429795]","[-0.840484718818344, 1.4147709445837333, -0.812187816587667, 2.071699403412588, -0.5975747099815627]","[-1.8652407054798281, 0.09736804372630933, -5.058074119368937, 0.8672833381636494, -1.8927429964002573]","[0.20928116142749786, 0.17074203491210938, 0.17792873084545135, 0.23515909910202026, 0.20688894391059875]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1978421935404816, 0.20013628000811878, 0.2000085810613041, 0.19622037502559145, 0.20579257036450396]","[0.20928116142749786, 0.17074203491210938, 0.17792873084545135, 0.23515909910202026, 0.20688894391059875]",-1.3116920004213548
350,1.9652296398985055e+139,"[-0.840484718818344, 1.4147709445837333, -0.812187816587667, 2.071699403412588, -0.5975747099815627]","[0.2028863215350808, -0.8338561486904301, 0.1546507404341475, -0.4181436550346036, 1.227892248833404]","[104337104.03534247, -1.589393040536166, 96683855.70218146, -1.201836064800627, 182546695.88149667]","[0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2154882532376971, 0.1724653470325197, 0.20702963217193573, 0.1916400851237598, 0.2133766824340878]","[0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]",17.48303702724713
351,1.155162079938733e+147,"[0.2028863215350808, -0.8338561486904301, 0.1546507404341475, -0.4181436550346036, 1.227892248833404]","[1.109748410622394, 0.7903280898984388, 4.5400235378686595, 0.7574563796006757, -1.2098001012320485]","[4.469803987897277, 162418423.8588869, 28.356623350936143, 117560003.46352793, -1.9852656879147623]","[0.5, 0.0, 0.0, 0.5, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2135537088439459, 0.18116289566202967, 0.19725087546233552, 0.20692401701220037, 0.2011085030194886]","[0.5, 0.0, 0.0, 0.5, 0.0]",16.851712698782844
352,9.86777666070032e+154,"[1.109748410622394, 0.7903280898984388, 4.5400235378686595, 0.7574563796006757, -1.2098001012320485]","[2.182357129632923, 0.08605249924788128, 0.9064767241930417, -1.58232880209954, 1.352899083297646]","[0.9665332328874114, -0.8911180048542379, -0.800336558471106, -3.089003201654635, 256269918.45296943]","[0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19644062967067613, 0.19833056190732326, 0.20220893972669166, 0.20632808030245547, 0.19669178839285342]","[0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]",17.393397435986557
353,9.751543878595475e+162,"[2.182357129632923, 0.08605249924788128, 0.9064767241930417, -1.58232880209954, 1.352899083297646]","[0.8223403512592191, 1.1895232811334755, -0.5965906053427872, -0.5941078365040706, -0.5180520407324007]","[-0.6231870851506608, 12.823227582350121, -1.658142221879862, 98822096.55954695, -1.3829199436440347]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19642051036704028, 0.21017094756171323, 0.20750418198479903, 0.18391940352345423, 0.20198495656299328]","[0.0, 0.0, 0.0, 1.0, 0.0]",17.22677522529151
354,2.0919376310741928e+171,"[0.8223403512592191, 1.1895232811334755, -0.5965906053427872, -0.5941078365040706, -0.5180520407324007]","[2.5326009474520714, 1.3307884225997486, 1.5371373698756878, 0.6270608807880127, 2.5627631448623016]","[2.0797478727317635, 0.1187577777642688, 213372797.52184752, 122116871.72920834, 308081518.55947024]","[0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21257363033816415, 0.2001683667190951, 0.1942698604452364, 0.203187212775801, 0.18980092972170332]","[0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]",18.314196583191585
355,5.365520835646453e+170,"[2.5326009474520714, 1.3307884225997486, 1.5371373698756878, 0.6270608807880127, 2.5627631448623016]","[0.2912256890716378, 1.5058769962733014, 0.34949254341640346, -0.49617319884605804, 0.6871148758631709]","[-0.8850092473649961, 0.1315675510097317, -0.7726341508145964, -1.7912679837761987, -0.7318851423157602]","[0.18880946934223175, 0.19836010038852692, 0.20697356760501862, 0.13739927113056183, 0.26845765113830566]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20421203010336772, 0.1985621951908683, 0.19766172067170756, 0.19910200422631835, 0.20046204980773802]","[0.18880946934223175, 0.19836010038852692, 0.20697356760501862, 0.13739927113056183, 0.26845765113830566]",-1.839304404011465
356,1.1317285481885337e+179,"[0.2912256890716378, 1.5058769962733014, 0.34949254341640346, -0.49617319884605804, 0.6871148758631709]","[-0.6527587923201537, 0.8550254555173413, -1.160711811325227, 1.613088096542536, 0.9890374368065163]","[-3.2414189984441357, -0.432207638715956, -4.321134694259543, 210926129.5388594, 0.43940623547709223]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20098368133187225, 0.19293710812936576, 0.21845869892200317, 0.18063055315362694, 0.2069899584631319]","[0.0, 0.0, 0.0, 1.0, 0.0]",17.942518246138924
357,1.325782641781869e+187,"[-0.6527587923201537, 0.8550254555173413, -1.160711811325227, 1.613088096542536, 0.9890374368065163]","[1.6901751676460628, 0.7088345943288488, 1.6117202977036351, 1.567686877623836, 2.030309250065357]","[234293395.9966216, -0.17097837291877863, 277243210.9028862, -0.028145529693023114, 1.0528133460963647]","[0.5, 0.0, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1956038215121622, 0.21370596042447285, 0.20311034956795188, 0.19158507033068892, 0.1959947981647242]","[0.5, 0.0, 0.0, 0.0, 0.5]",17.70717159340564
